dataset_index,median_depth_um,Sq_um,Sa_um,Ssk_skewness,kurtosis_excess_fisher,grad_rms_um_per_um,lap_rms_um_per_px2,acf_e_fold_lag_um,aniso_gradx_over_y,pit_density_per_Mpx,pit_depth_um,peak_to_valley_p98p2_um,deepest_negative_residual_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac
77,4.4573,0.7181731534536773,0.6046301929326728,0.0433169677737442,-0.6349465261709515,0.5244719270801304,0.1463951105016881,21.0,2.896725234986006,0.0,1.890265941619873,2.687342891693116,1.890265941619873,0.593228096399874,0.6823152701491876,0.2816987477932881,0.1538549594434893,0.0992719779195894,0.0191071105816514,0.0667943020259477,0.0086500874716335
78,6.5035,2.5381418247553262,2.34847104548011,0.0812944158496616,-1.5625008383984542,1.726613553573655,0.8031538512687789,21.25,3.295254843013698,0.0,5.188738584518433,7.510438871383668,5.188738584518433,2.140285468177783,0.7110688179235143,0.6771100267790268,0.0711683207498433,0.5549489919710135,0.0478051144601541,0.6662537741189978,0.0689045011680742
79,49.6996,0.4321211760919536,0.2872701348364353,2.5108446448379884,13.65002915180369,0.1998245365637266,0.0885662010855929,6.25,1.0666437411459109,0.0,0.9553966522216796,1.6030999755859374,0.9553966522216796,0.2028220550918426,0.2203024154639519,0.216365205823033,0.2507054329432612,0.2325902292463047,0.2897155691871207,0.169487336863132,0.1538379247075529
80,50.5904,0.4746853157378821,0.2953379189968109,3.3517333114375885,25.8323170779498,0.3203658209525413,0.1643294897040063,4.0,0.8284653638135236,0.0,1.0477371215820312,2.1050733184814456,1.0477371215820312,0.2648279203033121,0.3112547198384974,0.2136596388250335,0.2025971751173384,0.1731912592947282,0.133119091735476,0.1897687370062525,0.1598224338738267
81,37.2541,0.8489634204941184,0.3300959448516369,6.956393412992277,56.90333131434026,0.5267609010111014,0.2780845039251908,4.25,1.233053865298385,39.0625,1.0206890106201172,2.191755752563477,1.0206890106201172,0.5148126625182781,0.3677227376101928,0.4165235850531273,0.2407139388094979,0.3396306933083022,0.1600427138643436,0.2564716494029027,0.0912642677127453
82,45.0402,7.107023639977323,3.136149873137474,2.4313956553541187,5.353117113800048,2.070966549817936,1.0371848923812153,17.25,0.8052364099891587,0.0,1.6214103698730469,27.24945545196536,1.6214103698730469,1.715238626379768,0.058247001928577,2.404512591991433,0.1144665494586445,3.7169055811213343,0.2735190239617989,5.138816124749821,0.5228181263086448
83,47.2083,3.7833624105871,1.010572329238057,4.997438028337787,24.05938025886836,1.1544721835390668,0.5177672503020465,10.0,0.7237771972145971,468.75,1.2684478759765625,20.76029239654541,1.2684478759765625,0.9952107833971928,0.069194927228465,1.5713743943536775,0.1725057019907287,2.51127325828659,0.440587381573666,2.025906311321223,0.2867363981746276
84,19.0499,0.6864754824917072,0.5365811208635569,0.6807688045673985,2.7586247779000805,0.448297836965214,0.193400971821569,21.25,2.1994057831905978,0.0,1.892049789428711,2.5449151611328125,1.892049789428711,0.5229305250084436,0.5802804314174416,0.1869015404117658,0.0741268763306694,0.1130038931000755,0.0270979694778145,0.2244315893374959,0.1068852821388269
85,4.8342,1.424675020601857,1.130491578268593,0.0955891823218236,0.2252149733589035,0.900459057260312,0.4226146467720642,21.25,1.8626616402285836,0.0,4.647732734680176,5.750049362182617,4.647732734680176,1.070825335008433,0.5649443323844835,0.6070550631246842,0.1815618302124003,0.4969829911566839,0.1216890307008678,0.1843174282364376,0.0167379083231961
86,38.13,0.594923238357644,0.4728240618109703,0.1886347923590326,0.1998349141500992,0.3337963041343407,0.122853099537296,21.25,2.320181964447212,0.0,1.6262073516845703,2.238146896362305,1.6262073516845703,0.4169940442932879,0.4912899021897915,0.3758863018521555,0.3992005510426499,0.0996953270834763,0.028081980830127,0.0754502573303113,0.016084204420235
87,17.6588,1.238820896849605,0.9336053667590022,-0.8100619354523931,0.408537117772747,0.8758707272479068,0.4149807302034354,21.0,2.420003380394943,5117.1875,4.167594909667969,4.995819454193115,4.167594909667969,0.80355597313284,0.4207413753646745,0.5833725986169404,0.221755810021805,0.2336588425301043,0.0355752038133426,0.3759370635471991,0.0920901635965075
88,38.2797,0.5116972080508037,0.3896846882998943,0.9562205828433616,3.368752211103395,0.3016503726988062,0.1458598025527579,21.5,1.4820370064141166,0.0,1.4906730651855469,1.8763589477539064,1.4906730651855469,0.2494931442726568,0.2377339125504785,0.3493776676902976,0.4661913251284188,0.100780330956347,0.0387905078720654,0.153967263690662,0.0905379565883548
89,41.9254,0.5361639130454028,0.4122444415092468,0.8502335400520413,6.038650187336184,0.2803833094424363,0.102250722798258,4.75,1.1757653576327602,0.0,1.70391845703125,2.096856689453125,1.70391845703125,0.2999066830230218,0.3128795129738487,0.3126831004758622,0.3401055031054185,0.2375748350366575,0.1963386102519594,0.0852382112764552,0.0252739716949325
90,47.3335,0.549210907458636,0.3476215760409832,5.025171298037781,61.06919162729192,0.3341365332589335,0.1432010282434449,4.25,1.1826803820673597,0.0,1.354269027709961,1.883143310546879,1.354269027709961,0.3001044491595758,0.2985840196764692,0.247358620641887,0.2028503648878064,0.2163947223635203,0.1552440705235523,0.2114305392509911,0.1482030451441235
91,25.7712,0.8918833631292288,0.6763448939472437,0.8019072724595705,2.3360901261880187,0.5773573537124611,0.2182799934289276,10.0,2.176200610657557,0.0,2.3087549209594727,3.734665184020996,2.3087549209594727,0.5597061487604731,0.3938256788289415,0.3388350188166834,0.1443312761298061,0.3180612842377289,0.1271760964748337,0.2616443462899755,0.0860610387939442
92,35.6122,0.8039851853049615,0.5644127774238586,1.856945668600716,8.576972114887761,0.4669001299300035,0.1837960021741989,6.0,1.5669410686197622,0.0,2.1064815521240234,3.470749664306644,2.1064815521240234,0.4886286943856138,0.3693701889240117,0.3296442245950469,0.1681105039253018,0.2683345666690729,0.111392807801475,0.3530741949698959,0.1928572024227458
93,45.2375,0.5899495626324645,0.4304075250029563,-1.1889517608767712,2.7376189944943725,0.2395240927211839,0.0914684483316908,11.75,1.3904590525903868,18515.625,2.848695755004883,2.49911750793457,2.848695755004883,0.2713911667971715,0.211622406826113,0.2797202142961768,0.2248111967774949,0.2223542451549297,0.1420564913084842,0.3571808134491677,0.3665611860200944
94,42.3406,1.0370889597322763,0.73007877856493,0.6816332393648663,7.404350042280203,0.483792505643116,0.1693100193102434,22.0,1.5422734779505312,8242.1875,5.510120391845703,3.49709342956543,5.510120391845703,0.5155418360365958,0.2471131209506172,0.7400156654765301,0.5091547559988299,0.3281980574731608,0.1001474718717061,0.3027714979361362,0.0852310731880933
95,44.5562,0.7039122837654384,0.5274204944074153,1.3289241506127345,14.364782817469898,0.424986081801619,0.2142814205708001,21.5,1.348639430606738,0.0,2.050067901611328,2.6523155212402347,2.050067901611328,0.4088112635652303,0.3372940016778437,0.4605705811971851,0.4281099287658292,0.1842367166276259,0.0685038977018988,0.1426734545977385,0.0410817812861293
96,29.3917,0.4818403734605209,0.2274613769352436,7.436393602080374,84.81545872046767,0.3499625056059621,0.171965753343441,3.5,1.2557472554037878,0.0,0.7245635986328125,1.4644555282592775,0.7245635986328125,0.2929037512811512,0.369524717879097,0.2048360838299345,0.180720140175831,0.1839738965574437,0.1457827169903222,0.101236579137584,0.0441436814951366
97,9.6619,0.2895653368065848,0.2305715528875589,0.3283346540287006,0.1164118679580585,0.1552004498011117,0.0473971066749495,6.0,1.2850695364400386,0.0,0.9347305297851562,1.1671440696716309,0.9347305297851562,0.1582955656370784,0.2988438712172951,0.1319196085276847,0.2075513503206789,0.068030635000282,0.0551970547483391,0.1599761580023297,0.30522308707437
98,1.2564,0.4991230139805998,0.331296064438061,-1.6294722835755195,3.75400999774646,0.1889660073807663,0.073267142216231,15.75,1.3448350387717862,48984.375,2.451128125190735,2.3572060358524323,2.451128125190735,0.1569880313466159,0.0989276964282029,0.1347597846400783,0.0728962900745546,0.2713494967031589,0.2955580894334449,0.3351702213560527,0.4509367828823495
99,0.1551,0.2791418577901509,0.2202217915663456,0.0420195655672099,0.1635454936290266,0.2651783100960946,0.2482793825571533,2.75,1.27359452403951,156.25,0.9819000959396362,1.1703220754861832,0.9819000959396362,0.1490148691813525,0.2849766537687313,0.1138550543616023,0.166362217604529,0.0715239935673806,0.0656528497219867,0.0461265245919144,0.0273055883483698
100,3.7229,0.296958313100732,0.2367554269917309,0.1400892390833289,0.0578929265463621,0.1846421939811892,0.0818810172757926,5.75,1.4850212697891176,0.0,1.0451751947402954,1.2235688972473149,1.0451751947402954,0.1565524419180293,0.2779257058678433,0.1073731477859006,0.1307375660561053,0.1056541970901866,0.1265850836641827,0.14302186126598,0.2319604145255367
101,1.0191,0.5379812884155732,0.4481079370481513,0.1804977772378571,-0.7943932488124297,0.4126562779720862,0.1992209829697804,21.0,2.430166923474282,0.0,1.631192922592163,1.973695190995932,1.631192922592163,0.4526159680189695,0.7078241917364577,0.1325685095473058,0.0607220473033916,0.1292979326504769,0.0577628776063115,0.1166140447997233,0.0469858812968567
102,2.3362,0.3524489165453417,0.2834339002845809,0.2037324485256446,0.0261551373324451,0.2576323229602411,0.1368675050428011,21.0,1.9740195545890855,0.0,1.2480744123458862,1.429502692222595,1.2480744123458862,0.2731195549850744,0.6005003053565773,0.1326252108396028,0.1415988789254587,0.0692756611703372,0.0386339398310061,0.1023291744447352,0.0842959250915076
103,38.7258,0.521592084376508,0.2966783456504345,3.3554568890590555,17.487833325451007,0.3023867435811533,0.1605789358570992,4.75,0.9936011079699693,156.25,1.158712387084961,2.37910011291504,1.158712387084961,0.2768764336505532,0.281779893541359,0.2677104405956007,0.26343206345649,0.2515045076946706,0.2325035362389103,0.1401062542924104,0.0721527786970861
104,45.4095,0.3470460712314604,0.2311863131821155,3.4920725798954515,31.86268586846657,0.1822880806882773,0.0886743199579279,4.5,1.1476142356600192,0.0,0.7995891571044922,1.2077962493896488,0.7995891571044922,0.1830430700065184,0.2781841090410409,0.1641129510302025,0.2236204129968408,0.1366277357956429,0.154989928488082,0.161114275879351,0.215523079018913
105,12.884,0.3910787672317013,0.3066341552510858,0.6394884306561632,1.5884175031575616,0.2592904090676164,0.0818952557760726,21.25,1.8407648724664345,0.0,1.2220234870910645,1.5489485931396485,1.2220234870910645,0.2422135463652485,0.3835909760054193,0.1337183230742434,0.1169104596821632,0.1088238381294337,0.0774318442112337,0.1354186526477823,0.1199025727535493
106,4.3336,0.6841640552731612,0.5769971418008208,0.0961578783687345,-0.7266952921422805,0.50096389783118,0.1514738315151367,21.0,3.4431841817166644,0.0,1.641824722290039,2.58993365764618,1.641824722290039,0.5242870051991294,0.5872427723946687,0.2161079417708009,0.0997748187189824,0.1756061215607326,0.0658807895764641,0.1073908279477535,0.0246384778850419
107,15.7453,0.4830880106310848,0.3793317577242851,-0.3826980377639083,-0.1150799848472989,0.2877670457092837,0.0686619673310824,21.25,2.9750336530420007,781.25,1.840584754943848,1.9203786468505863,1.840584754943848,0.317446638559228,0.4318062727591654,0.2292767830623105,0.2252514735633458,0.1168313732456102,0.0584879560399261,0.1372406843902316,0.0807073767954291
108,2.5218,1.7863424642167578,1.6254705218042744,0.1250771705509758,-1.5986983304099796,1.2389103295577346,0.5170496188901662,21.0,3.7461445566449982,0.0,2.638796210289001,5.047706516385079,2.638796210289001,1.641077548726263,0.8439734090572345,0.3227286791097328,0.0326396637818647,0.1492732027832962,0.0069828748370899,0.3316715611832923,0.034473630751427
109,41.7118,2.4609507748652515,0.7043954587727785,5.223462606282598,27.507290954386917,0.9405820670735724,0.5019040973355416,8.75,1.5418320664438656,0.0,0.8355693817138672,12.552375907897952,0.8355693817138672,0.7598684483847116,0.0953390829414141,1.1601596279065218,0.2222437944606857,0.9534391138473418,0.1500997867495587,1.687542839837804,0.4702228826785268
110,37.6478,1.5684377427191978,0.5840363840758801,-5.059740958682246,27.54200739352237,0.4888369600198409,0.2348959332487708,10.75,1.1033168444429544,64023.4375,10.847661972045898,8.684697418212892,10.847661972045898,0.3907016723688086,0.0620520267795052,0.8450170032014901,0.2902661057733908,0.9039586226519124,0.3321716275059941,0.8394123241207638,0.2864284238595524
111,19.062,1.7888994111767211,1.529455726966262,0.1552306902290146,-1.047567336733935,1.1380080861275863,0.4193227328660104,21.25,3.824200217737773,0.0,4.054080009460449,6.164735221862793,4.054080009460449,1.5249137582051908,0.726639033128505,0.6555197375254393,0.1342764043476368,0.3634614226875278,0.0412804860497393,0.3028594633239547,0.0286622615436601
112,37.4686,0.3490949233938473,0.2265924495458603,3.001239108982225,20.74670024285083,0.1952685083818174,0.082366584681709,4.0,1.0644714627034062,195.3125,0.9615802764892578,1.2239363098144531,0.9615802764892578,0.1919427928225011,0.3023128118403849,0.1920770060345171,0.3027357353420669,0.1169559444320137,0.1122425523986739,0.1229595347685805,0.1240615937642679
113,46.7777,2.3363968848353256,0.7688552187383175,6.734526458939934,50.77543813030398,1.2561207600648494,0.6233969561806548,5.0,1.1256525128246804,0.0,1.565195083618164,6.8713462829589895,1.565195083618164,1.094373219875181,0.2194005323304474,1.447120059245972,0.38363293997497,0.9988939494597407,0.1827870938435533,0.7262867929699078,0.0966324646951015
114,45.0307,0.574357732843718,0.3356423456966877,3.434028065251637,18.93703731514313,0.3192073020326604,0.1479754230826404,4.25,1.0891635009520877,117.1875,1.2931289672851562,2.544715576171879,1.2931289672851562,0.3365613035157558,0.3433708448235203,0.3012469460922302,0.2750935201957857,0.248863199816479,0.1877398284263667,0.1392331841352767,0.0587652469099145
115,41.4228,0.6500377846278316,0.405669369250536,2.9335101313088185,15.924641170359962,0.3475285384257107,0.1672892737033385,4.75,1.1318218926308377,234.375,2.021627426147461,2.885378189086915,2.021627426147461,0.3620635595121527,0.3102361701254349,0.3997837397277002,0.3782448724648468,0.2236025355890164,0.1183249269362881,0.1931865368515954,0.0883235489715043
116,4.1486,2.07890918977518,1.4159275469885324,2.4483846643615927,13.935924892771414,1.1344412061372973,0.541533049779973,7.25,1.6545162105489235,0.0,4.716207504272461,7.763021165728569,4.716207504272461,1.3423503564715222,0.416927677876007,0.7711745053401422,0.1376050235707298,0.9491614427473014,0.2084534741122035,0.8175605057129754,0.15465671069379
117,6.4736,2.3091058020637543,1.8455826937033637,-0.1585742633075884,0.0943281012924734,0.553995237095241,0.207184566283039,17.0,1.223169553576644,195.3125,8.497887372970581,9.03659951210022,8.497887372970581,0.5730677109010754,0.0615919867513443,0.6974865376778934,0.0912397305817981,1.0672407769794905,0.2136176610896476,1.8092067879767877,0.6138874457415178
118,46.1205,2.927865379653864,0.9636921086162328,4.2190260784656735,16.876202827863732,0.8758484776295643,0.4126052903547551,10.25,0.7622546126127978,0.0,1.2352027893066406,14.75343116760254,1.2352027893066406,0.7671236711974825,0.068648105941963,0.9580810340082434,0.1070784996218234,1.3256882768484417,0.2050126327219839,2.239086180288594,0.5848431534316227
119,49.9109,1.026872177591904,0.8051842680573463,-0.4790774165319393,-0.0691530509200655,0.2539277925906691,0.1104123910724051,11.25,1.1143762610493466,0.0,3.4793567657470703,4.035590057373048,3.4793567657470703,0.2207086036699289,0.0461961467346954,0.3916099979789156,0.1454369531979002,0.5370327984135538,0.2735072522644314,0.7361649375620143,0.5139459918074913
120,8.9544,0.597389330003452,0.491915069911629,0.0379074354357268,-0.2133210729608716,0.4299302668635483,0.323839267933556,21.25,1.793064765092523,0.0,1.960269927978516,2.271776113510132,1.960269927978516,0.4773429676655754,0.6384782902990147,0.160896596595957,0.0725402073408334,0.0992141140513092,0.027582396327488,0.2123035584955249,0.1262989163809807
121,10.9478,0.4706620161978533,0.3772612408176064,-0.0682647796425962,-0.0261175843284164,0.2776079286036921,0.2221668317123884,13.25,2.050374539241121,0.0,1.6108040809631348,1.8576654624938964,1.6108040809631348,0.3264496004551185,0.4810763209611177,0.0986526334711252,0.0439338298936473,0.1218509262370912,0.0670253927929775,0.2726910346528489,0.3356784164227486
122,17.1229,0.7383216024639595,0.5941073062643408,-0.3280830135612532,-0.1770654799491571,0.3945319011195416,0.2212949282734236,13.75,2.224195099781443,195.3125,3.0231666564941406,2.95243839263916,3.0231666564941406,0.489211090714241,0.4390373185704249,0.2216594434897996,0.0901324810479182,0.1223446993068247,0.0274586489398687,0.4519231096866213,0.3746605351266956
123,19.3299,0.7088217393311486,0.5494378893077374,-0.1804271694100046,1.1402704772594987,0.3007961501962636,0.1712009317175577,15.75,1.983219655655493,117.1875,2.287240028381348,2.9157858657836915,2.287240028381348,0.3792495950397838,0.2862702346159589,0.1723810120401512,0.0591431967252285,0.1452679037962179,0.042001546551374,0.5356846233475278,0.57114226964162
124,47.4393,1.6789572208394663,1.0987086807191373,1.0962053424818838,0.0412453315271239,0.2971006323495549,0.1772008574002734,25.25,1.388922782354434,0.0,2.16701889038086,5.676936645507813,2.16701889038086,0.23470256370156,0.0195414329009299,0.3419943025699948,0.0414914374284892,0.5826641123510246,0.1204362648724994,1.5072604867905637,0.8059300830931082
125,52.2079,0.5863284580064075,0.3974246922135353,2.337028893566809,22.80222111438374,0.3307543913627436,0.1917653072574916,23.25,1.1064943174251776,664.0625,1.6425189971923828,2.011492919921875,1.6425189971923828,0.2656597932643034,0.2052909070094287,0.1913174479189202,0.1064699893794862,0.1120463498278094,0.0365185460924903,0.4061871711390316,0.4799217783471225
126,49.354,0.9145511666527416,0.6910683704912662,-0.5589958534918011,0.8248216480585397,0.2909862897611876,0.2521864795811673,25.5,1.1312531744903138,8125.0,3.997873306274414,3.832295379638672,3.997873306274414,0.1731976272929294,0.0358647543130421,0.1701374207788111,0.0346085714682527,0.2908690772064445,0.1011530750940367,0.8097493335190823,0.783944255847152
127,52.27,0.7816636949329008,0.5727825930714607,-0.7262361532261348,0.204300543959611,0.1724993075132616,0.172438892848925,25.5,1.111998918126757,14062.5,2.387218475341797,3.1614273834228515,2.387218475341797,0.1074502604730751,0.0188962254899042,0.1149748203525468,0.0216354332743137,0.2148943128796077,0.0755805350151233,0.7280974433986264,0.8676391290576068
128,40.7252,0.8844601513450345,0.6439299985766411,-0.6834112961106111,1.131427398784003,0.4067173502941631,0.372731310088982,25.0,0.9836493302458248,17500.0,3.5509395599365234,3.369786834716797,3.5509395599365234,0.2439692345754252,0.0760875474353824,0.1711372660463237,0.0374397239327914,0.175609159337967,0.039421921244024,0.7680649049787117,0.7541179896495142
129,42.3187,0.9098665806604722,0.6283708436787129,-0.1958211517325051,2.556059229872721,0.2511986809542444,0.1847295666085601,25.5,1.1182279856950772,49023.4375,2.9634952545166016,3.2159340667724616,2.9634952545166016,0.2098824421950245,0.0532104327037758,0.1737839891823342,0.0364807784398329,0.1909099371216992,0.0440252308362179,0.8302363012715948,0.8326222450477981
130,9.9757,0.4954232631126237,0.3935319392010569,-0.2458129240471972,0.0310692618856229,0.3252309351980134,0.2695866263530387,9.75,1.3901536668188303,390.625,1.9890398979187007,2.0311259269714355,1.9890398979187007,0.2312589964841356,0.2178936041505381,0.1855321415113015,0.1402443984529799,0.1027482207242147,0.0430126132442509,0.3260463397485426,0.433117635255307
131,11.856,0.5505953840636293,0.4359870466217398,-0.1752787393356003,0.0021889686218958,0.2666521482771842,0.2244325339454741,15.5,1.8349315987128096,312.5,2.3069052696228027,2.309849224090576,2.3069052696228027,0.2220670359933941,0.1626683492719506,0.1671780300158964,0.0921920080065273,0.2157967930131244,0.1536118927004384,0.3876812315265422,0.4957747685904429
132,32.688,0.3300726153537977,0.2625473000854254,0.0737698184006228,0.0464862630696529,0.250152412848996,0.1840762403582991,7.75,1.3712046354414946,78.125,1.2815399169921875,1.3640895462036136,1.2815399169921875,0.1956726496829205,0.3514319669923719,0.116758553429299,0.1251291293272745,0.0557604065550968,0.0285386138043214,0.1639317302267033,0.2466647308323128
133,34.7831,0.3217254523703178,0.2410833446681499,1.206050765640578,5.836966488752433,0.2100600906817181,0.1623538527921598,19.5,1.4581445570786506,39.0625,1.0978965759277344,1.2269158935546876,1.0978965759277344,0.2033331629034748,0.3994345175301436,0.1468117392195239,0.20823356136464,0.0673858943091443,0.0438699513231043,0.1310927207933564,0.1660299029471502
134,40.9119,0.4809806612437035,0.3653229048848152,1.1969789059345943,15.532506208671414,0.3111562342179838,0.2219067733601178,9.0,1.1764406644316376,1640.625,2.225095748901367,1.7940855407714844,2.225095748901367,0.1991934239296389,0.1715120995491813,0.1621503194471859,0.1136528647394385,0.0769537186976454,0.0255978796417513,0.325149558116146,0.4569946397503421
135,40.9057,0.3612206923837048,0.2758248355984687,0.2430393847816207,2.3468312980437,0.2183374807351415,0.2212414018584263,11.5,1.173070601646783,1679.6875,1.3160285949707031,1.4886354064941407,1.3160285949707031,0.1667744366288485,0.2131639322198956,0.1387807433957959,0.1476091153868621,0.1471649702275101,0.1659830162480139,0.2102824486972667,0.3388916043435969
136,17.7978,0.6844582064485378,0.5227469195052982,-0.6893839089090303,0.1790131181204781,0.3302759534999723,0.3282071682567015,26.0,1.1455369205099113,2539.0625,2.607158660888672,2.7491529083251955,2.607158660888672,0.1601969128127817,0.0547790397563457,0.1487414019948254,0.0472247721893793,0.2009565831888649,0.0862006629726493,0.5774832057832103,0.7118440307727398
137,21.2544,0.662377331186511,0.5161824326962232,-0.8025057750438617,0.0262926780279375,0.2220126225426797,0.2771906522833472,27.0,1.0815727160570188,39.0625,2.3398542404174805,2.504809303283692,2.3398542404174805,0.0861256871328499,0.0169065299308411,0.105303851139192,0.0252742098293026,0.1664805839140375,0.0631707828434533,0.6136792350867858,0.8583648695033356
138,28.9433,0.6024643051393862,0.3656366459280252,2.9693315752049223,15.642516810184404,0.4729702546343021,0.4709727413402814,4.75,1.1138889563746803,1250.0,2.6238088607788086,2.716400833129886,2.6238088607788086,0.2573594923494706,0.1824810371729791,0.3715526724300694,0.3803453726685698,0.2108314570789162,0.1224639261554804,0.1738375209359684,0.0832576978626307
139,32.6052,0.1980566039086306,0.1472692535817623,1.2854582279198985,11.827354296653256,0.1809567573102708,0.2153280933638694,4.0,1.14808963089344,664.0625,0.9373798370361328,0.7856113433837891,0.9373798370361328,0.0839501265972941,0.1796652371494093,0.0798817743276885,0.1626734771578669,0.0586830092672194,0.0877902118355591,0.0972948216755422,0.2413241565919391
140,3.3935,0.959109072017319,0.7425919998084828,0.6806725930025689,0.8837388365510743,0.6233249910321947,0.4749938205604567,4.25,1.0026406980750968,0.0,2.7180737257003784,3.985634747743607,2.7180737257003784,0.5238374677676464,0.2983026550884609,0.5613241269691417,0.3425243267060547,0.3578781721022721,0.1392305129382704,0.2086286193253018,0.0473164082328067
141,35.7216,0.6944136245687857,0.5263376561552287,-0.4477223872525839,2.4710202230458598,0.3884544093257033,0.3181681959285561,10.5,1.5104332891753618,6171.875,3.9750823974609375,2.6758792877197277,3.9750823974609375,0.3369187142455598,0.2354039808964469,0.2935321502569228,0.1786795646070829,0.2090111139953756,0.0905945961865398,0.4250494656958535,0.3746644462742742
142,44.4284,0.9280774694272794,0.6730077648162842,0.7321454346059012,4.984290267264583,0.4587537706233258,0.334069310863868,10.0,1.2103990960471909,2070.3125,4.607975006103516,3.87096176147461,4.607975006103516,0.3816439292811627,0.1691018106852757,0.356119578917693,0.147239130177939,0.4009284144639727,0.1866230203288438,0.5952289906222897,0.411338813974898
143,50.9061,1.0504229163728909,0.6891995537281036,1.290498266342802,4.13941678481904,0.3754634346224776,0.3001226105162088,11.25,1.4401833180919617,8945.3125,2.6086883544921875,5.519443740844728,2.6086883544921875,0.2719540198232141,0.0670289767262732,0.5398693199385489,0.2641489689121387,0.6067986254893768,0.3337035301300131,0.5676796660334043,0.2920641829183083
144,40.296,1.036980002959535,0.4501274961233139,5.198707111048302,32.74997364576995,0.4118224022351121,0.2734276764981044,7.75,0.8397945234624146,3710.9375,2.0208473205566406,4.643915939331057,2.0208473205566406,0.3234021184065276,0.0972623945808922,0.5504588954927734,0.2817792608756663,0.5246246778014958,0.2559509040417074,0.5695102299638192,0.3016215004536048
145,30.3235,0.6497389289327914,0.3417714755237102,4.554827318217616,33.10553640191871,0.3196088860568999,0.2782704359516767,6.0,1.0026702182787643,1328.125,1.176164627075195,2.5148980712890645,1.176164627075195,0.2466273672749275,0.1440803508709446,0.3769238659095716,0.3365344259809118,0.2408306346957764,0.1373870138474695,0.3486860520889016,0.2879992616540474
146,36.1399,0.659438477701986,0.4552347879856825,1.50561027417149,9.186247160960498,0.3196238669221262,0.2810854580625851,24.5,1.092502731523066,937.5,2.0060482025146484,2.7534461212158217,2.0060482025146484,0.2315824802185057,0.1233283250131704,0.2185571659443653,0.1098453134369525,0.2110712179953215,0.1024494105429773,0.4916945632377199,0.5559583328298324
147,18.3309,1.6758406679285174,0.4936645696032792,6.887367719013608,50.22171587941878,0.8415635275995013,0.4383440855385271,8.5,2.3562288479032496,1992.1875,3.18380069732666,4.104068870544441,3.18380069732666,0.6565214165851729,0.1534731281564829,0.8986981116130214,0.2875823363416467,0.8306610358774401,0.2456870286849084,0.7713063585025194,0.2118304420988408
148,29.4464,0.7338526483761812,0.5843435262143611,0.0258486233790226,0.2320625281304495,0.3652645454878832,0.2004874237229282,8.25,1.6840812676381136,0.0,2.5112743377685547,2.854043197631836,2.5112743377685547,0.465115280284507,0.4017015275316342,0.2871277847641169,0.1530850247898946,0.2411077033227543,0.107945474721714,0.367386154520213,0.2506269902571559
149,3.9601,2.662279172226364,1.3800783233231777,-3.6871675779760222,16.320389124784356,1.052825167865693,0.5952125849135779,11.0,0.718187182415251,34765.625,15.651559591293337,15.814220707416537,15.651559591293337,0.9638000510483932,0.1310589550072919,1.0817971239461497,0.1651142118618966,1.4207127692737154,0.2847773069045237,1.5944291495491407,0.3586767798344318
150,38.5678,0.6965029271913271,0.4698821679502725,1.823080196689078,12.358219761792595,0.3713467657839536,0.2691288877774819,24.25,1.3232467478519665,898.4375,1.938880920410156,2.869764633178713,1.938880920410156,0.3024957520183864,0.1886221402699153,0.2883926332229513,0.1714440561321007,0.168977938651441,0.0588591686719164,0.466762105435282,0.4491023094490988
151,44.2194,0.7665150671202016,0.4535908572375774,2.619697256879076,12.61331049955587,0.2941170410396027,0.1814630312848587,11.5,1.0514839680822252,7500.0,1.6361026763916016,3.90595458984375,1.6361026763916016,0.2715869584129393,0.125538354129969,0.3608597436449335,0.2216335385849812,0.3185755081421339,0.1727362061709242,0.4987608861759046,0.4233927174710575
152,43.127,0.74713813784861,0.525515716522932,0.8213007433059636,1.4443704113937486,0.1586148729766022,0.1084885466402201,29.25,1.1645350517527242,1054.6875,1.7832508087158203,2.847910079956055,1.7832508087158203,0.137200361595473,0.0337216410048039,0.1415909482627611,0.0359144458155214,0.2021573506060048,0.0732111558040693,0.6847922998088957,0.8400708693711075
153,0.0514,8.122106487674202,5.098638797499068,-1.01307701514202,-0.7312609777488039,1.4514020777523715,0.7191233646037594,27.5,1.0524677455850466,249960.9375,21.498580565676093,20.560940427780157,21.498580565676093,1.2410227711259076,0.0233465193491799,1.867497785439676,0.052866776757622,2.2898738163645964,0.0794851034917627,7.416695359258296,0.8338415329025077
154,26.9237,6.446011630432332,3.0396409533917903,2.3173858458552967,3.787291643266574,1.4684458866612442,0.8219597092341809,24.5,1.355253487745371,0.0,2.924640655517578,22.66610541343689,2.924640655517578,1.1259553429457343,0.0305112613993784,1.7946235295621065,0.0775112151763877,2.7535506135779766,0.1824752460633522,5.362889933873909,0.6921745036482521
155,37.0013,2.361630752316216,1.571769714280963,2.6617498550426864,11.940027819357349,0.5955068068111553,0.3988807922833569,24.0,0.9251581666443854,0.0,2.527576446533203,7.200751953125008,2.527576446533203,0.4681308182125551,0.0392925735418071,0.785363786983623,0.110590482650361,0.8904476769400995,0.1421650426440693,1.9551868421285297,0.6854133214396341
