perm,T_b
2208,0.09754730319654946
2209,0.07800208771115663
2210,0.06612877676274388
2211,0.16321398190023093
2212,0.10406446983077383
2213,0.12690645175058626
2214,0.11069793221843843
2215,0.18510698221352895
2216,0.19468878556472335
2217,0.13626670626500506
2218,0.0628509478152504
2219,0.16631363085809697
2220,0.12337061543491616
2221,0.13004411545472933
2222,0.11288124956895815
2223,0.08517982533120798
2224,0.14622477985146137
2225,0.10506259307925363
2226,0.08339002009063821
2227,0.09925470024767646
2228,0.13662895263843078
2229,0.16608036669281562
2230,0.08880104611080059
2231,0.08646422650053405
2232,0.09868787251317789
2233,0.19163635970683418
2234,0.12081912014704434
2235,0.07790092534306961
2236,0.10925650464264464
2237,0.1367880044055139
2238,0.08231881996328806
2239,0.08423137716314065
2240,0.1226136736215876
2241,0.1583492417040787
2242,0.10002133682288253
2243,0.08590042061680611
2244,0.080155314593422
2245,0.07331439998635071
2246,0.1294763239874867
2247,0.11333919927677184
2248,0.1851133204981047
2249,0.09031878098654263
2250,0.09991666074999098
2251,0.118005356035996
2252,0.0806738572184658
2253,0.12566112539061916
2254,0.1250162846169862
2255,0.11239289776644773
2256,0.10021793052719563
2257,0.08605139793782163
2258,0.07260826610178084
2259,0.0960399142222424
2260,0.10363665900520375
2261,0.11099625113878382
2262,0.08227723539598521
2263,0.10800487254541012
2264,0.0758450337774157
2265,0.15987833798291265
2266,0.12166466024471817
2267,0.09088653382315348
2268,0.14846475374531928
2269,0.12608397646458688
2270,0.1626696206244071
2271,0.14378739490655632
2272,0.10159830644298562
2273,0.10216668422470346
2274,0.06983172760009841
2275,0.1701032181477158
2276,0.10867394097577318
2277,0.10389785194169665
2278,0.13084220544024255
2279,0.06495501324267006
2280,0.14005450169629233
2281,0.06415031620326252
2282,0.0891280426308891
2283,0.0902025017371702
2284,0.09948752475751484
2285,0.17411518211368215
2286,0.12378277039853143
2287,0.09335504510347954
2288,0.12859743749302485
2289,0.12698161147419293
2290,0.09441308113682695
2291,0.1385920219148958
2292,0.10064728693874057
2293,0.06420670049991277
2294,0.14103266215554916
2295,0.11107456035343653
2296,0.11719178546890122
2297,0.13931236060651933
2298,0.12188798729697414
2299,0.0964183506530379
2300,0.11420267306208742
2301,0.09865890446681193
2302,0.08509460105026556
2303,0.10823617126990209
2304,0.12163932272709695
2305,0.12023125815508226
2306,0.04572788495490914
2307,0.08129267702573036
2308,0.09807756991122867
2309,0.13402284652415405
2310,0.11309984358540573
2311,0.12488091795001477
2312,0.10964816053670524
2313,0.11733691074584016
2314,0.09041847837766671
2315,0.09776913275304729
2316,0.12001055385094839
2317,0.07729103363687136
2318,0.10002688907782434
2319,0.1229088891959997
2320,0.2181303195184144
2321,0.15195132930943528
2322,0.10856192021587034
2323,0.06677718259943037
2324,0.12058719477017883
2325,0.17769688071144268
2326,0.14094955201433448
2327,0.14223670098658578
2328,0.12219762440344502
2329,0.04273066290376386
2330,0.14064146182200973
2331,0.09274068197426005
2332,0.09292288753775346
2333,0.06700198315383461
2334,0.10018351762243477
2335,0.09299648904325987
2336,0.16721594053287778
2337,0.07804819566703759
2338,0.12280741278326782
2339,0.08786023713092615
2340,0.07871829629611861
2341,0.08870796743138556
2342,0.0867710719493552
2343,0.06021367589718587
2344,0.09444881754537801
2345,0.12814363696932712
2346,0.10816301199250386
2347,0.15408347380062423
2348,0.07598670257521702
2349,0.1090357585957979
2350,0.12720063881260826
2351,0.05847511979713119
2352,0.10154797648935794
2353,0.09721298511105514
2354,0.08831403673651157
2355,0.10785131975309982
2356,0.08235726446036043
2357,0.10558058728632745
2358,0.11648653892644431
2359,0.10812436618315023
2360,0.12099850685177056
2361,0.05699099540809406
2362,0.14549229585560947
2363,0.18832170828078898
2364,0.07502396494203091
2365,0.12278248482963865
2366,0.15552901161389338
2367,0.16312871424261935
2368,0.1333634245135173
2369,0.11607502898226031
2370,0.10202166254552013
2371,0.06236191984835981
2372,0.1315067013862744
2373,0.10766846782854278
2374,0.12009266579011112
2375,0.10284990028249778
2376,0.1448201125147385
2377,0.04123192851698706
2378,0.10613273732985955
2379,0.08127624916656116
2380,0.1326350082117685
2381,0.11714765094030981
2382,0.08256623207672695
2383,0.06417382506001323
2384,0.1192904783074504
2385,0.12233586509275649
2386,0.1530332608755537
2387,0.09779471413247032
2388,0.13126625364591615
2389,0.07177849447106441
2390,0.059112120638138005
2391,0.07448730048068813
2392,0.13602588872467936
2393,0.08624957961002602
2394,0.09224907060598157
2395,0.12881162159834386
2396,0.11748751156981671
2397,0.18332096574523296
2398,0.11107606943449856
2399,0.10413316152711166
2400,0.0945711076543607
2401,0.166670061100296
2402,0.12179666951610665
2403,0.09290909850420916
2404,0.15505722633443877
2405,0.09184366052217274
2406,0.203332157681073
2407,0.09744190959939825
2408,0.11989209024330766
2409,0.14422429996158848
2410,0.12549897155461398
2411,0.1381606873918644
2412,0.10314548814815475
2413,0.1509709916737531
2414,0.11540178049530132
2415,0.07289498615222592
2416,0.07897928032629056
2417,0.14098619000262447
2418,0.1211847411662139
2419,0.16404243696789028
2420,0.13607482408283347
2421,0.08942227606658955
2422,0.12169868013695938
2423,0.0799412223326888
2424,0.09855828669986641
2425,0.11676222470006936
2426,0.09255480607898871
2427,0.23283105051794015
2428,0.09156907996903031
2429,0.08018674715181479
2430,0.11257841781873576
2431,0.12206816778160524
2432,0.14903639724232023
2433,0.09858111491500228
2434,0.09889065083284476
2435,0.12260106684249829
2436,0.09290209311895867
2437,0.11388395856052076
2438,0.06041658366537984
2439,0.08936685195865589
2440,0.1252452285844658
2441,0.12074599448580131
2442,0.05779906337900893
2443,0.1027639675998225
2444,0.09061754876022007
2445,0.06990866325223175
2446,0.08560577358984796
2447,0.12091908723043596
2448,0.15951224637294598
2449,0.06464211484281558
2450,0.08134722956737413
2451,0.11450628929497342
2452,0.0817004592323335
2453,0.07806478692657247
2454,0.12081209561125354
2455,0.08107365547261329
2456,0.07008989758161908
2457,0.19897859201731707
2458,0.15758108683993005
2459,0.14356254885153433
2460,0.14375535501060277
2461,0.14769811368804586
2462,0.1041345914944486
2463,0.052187516328262774
2464,0.10761830184570217
2465,0.1328351133541204
2466,0.1130300418408614
2467,0.092605006045042
2468,0.16146048894443493
2469,0.07212550563392728
2470,0.0893478482934855
2471,0.0843670233780608
2472,0.14377257521732678
2473,0.0664591164700706
2474,0.10466459496311166
2475,0.0884538245523681
2476,0.04699997560870358
2477,0.12000477738956736
2478,0.12160426320646046
2479,0.07513997492871292
2480,0.12232447907064378
2481,0.08624228003316765
2482,0.13749572928263748
2483,0.08087385987609923
2484,0.08920846394291669
2485,0.12905159886459136
2486,0.1126940855696372
2487,0.1143513886873855
2488,0.1908451509544105
2489,0.11073841452605317
2490,0.08138615126577359
2491,0.11077031771701175
2492,0.06684720552976427
2493,0.12059007630687134
2494,0.15317322854143303
2495,0.10959286872327234
2496,0.14723515530594167
2497,0.08948522224598694
2498,0.06831451390537255
2499,0.05798336852912313
2500,0.04459774216309452
2501,0.06398141147985076
2502,0.12378064764858941
2503,0.11906892988198155
2504,0.10404095245279274
2505,0.11639204753834044
2506,0.14063711170427867
2507,0.09010644727372955
2508,0.16219064533886193
2509,0.09175993442922822
2510,0.0747998025492475
2511,0.09634492191079826
2512,0.06905309093017795
2513,0.13502594656493205
2514,0.1608781935126552
2515,0.10281844906389274
2516,0.1636360404072592
2517,0.1379868359910172
2518,0.09541690830864323
2519,0.07128948737186631
2520,0.16371879000953693
2521,0.08971385096355927
2522,0.08758602137232892
2523,0.11425426142814868
2524,0.13116369776438594
2525,0.0864788021279839
2526,0.06189583883854504
2527,0.1384433034689633
2528,0.16290477896302444
2529,0.09753081651809477
2530,0.07886330994429352
2531,0.1381928778253142
2532,0.09359540773952414
2533,0.12935958051779528
2534,0.09406316934740494
2535,0.11415344508003845
2536,0.10681365123704434
2537,0.1160091351091136
2538,0.08703799983432792
2539,0.12763910750065097
2540,0.0676680651458057
2541,0.10255473490150266
2542,0.0963470482420905
2543,0.09212364775550821
2544,0.14247354619880073
2545,0.14305751561265173
2546,0.06326502464997352
2547,0.09357455922036775
2548,0.11151796998239001
2549,0.05792512206222456
2550,0.15589674175820836
2551,0.11162028848258025
2552,0.076566877790202
2553,0.08498929120565578
2554,0.08734344162041444
2555,0.11788338984713978
2556,0.12386547528941823
2557,0.11848732794904412
2558,0.0803269668733459
2559,0.09452178558973888
2560,0.10043956954299907
2561,0.06799739029517621
2562,0.091786118884499
2563,0.09361495574782235
2564,0.09664394270708439
2565,0.18673758822029674
2566,0.138637400444669
2567,0.10018054932364856
2568,0.0973525172965842
2569,0.06885843672964083
2570,0.10085518366377151
2571,0.08747084938707847
2572,0.13231308326788666
2573,0.11169063601793447
2574,0.10852076133649625
2575,0.09620878337947603
2576,0.1267075497915623
2577,0.06776742239110083
2578,0.07410351789362926
2579,0.10086546373036406
2580,0.10828724879902807
2581,0.0953769251623963
2582,0.05123181817722733
2583,0.13948036375750897
2584,0.18364090118926849
2585,0.14523124029176232
2586,0.09324963455987122
2587,0.09633027345967123
2588,0.08624807283035338
2589,0.09655625535160339
2590,0.054278167215359344
2591,0.1812471396660554
2592,0.09069780243169451
2593,0.08905471047240822
2594,0.16063157635090178
2595,0.10181330902658677
2596,0.11222627704777134
2597,0.0957578272828581
2598,0.15752626054755345
2599,0.17554596827164892
2600,0.10526986416880225
2601,0.09556095617634716
2602,0.12616961105138658
2603,0.11608727916603492
2604,0.08383660307095255
2605,0.11028086239680424
2606,0.14362121805591851
2607,0.11824035459605567
2608,0.11042878285117047
2609,0.18543128421391164
2610,0.1120541983829472
2611,0.08285028442020695
2612,0.13096837493522737
2613,0.11471450348043676
2614,0.11348443349726937
2615,0.12231458509036382
2616,0.16247073169076684
2617,0.09785245244668436
2618,0.20902843841245491
2619,0.14290663349280755
2620,0.12091882438877485
2621,0.13393468503775538
2622,0.07195883471626102
2623,0.13359423833568473
2624,0.13636707256385494
2625,0.13531465630650827
2626,0.1578140126915206
2627,0.16378096262240902
2628,0.10557136114105338
2629,0.09056450133439378
2630,0.1043503405448006
2631,0.08031779090780294
2632,0.16357728120911721
2633,0.12674841828215783
2634,0.06717393473766661
2635,0.05296895103038629
2636,0.10891959118065479
2637,0.1018342101325661
2638,0.13815537844220346
2639,0.09905816856995302
2640,0.09424795786134375
2641,0.08934193860025218
2642,0.14002437563655953
2643,0.09603522158542482
2644,0.10474383706612872
2645,0.08594040452810363
2646,0.08043818222484841
2647,0.08970173505736338
2648,0.07239972336472016
2649,0.07635720401741679
2650,0.16345398706553052
2651,0.1524767823599428
2652,0.14723217652168952
2653,0.09906597275518794
2654,0.12230251806281486
2655,0.08024371092344337
2656,0.09881924469872333
2657,0.11651086614849447
2658,0.17219067891747122
2659,0.0941307384083854
2660,0.07046830129528053
2661,0.12022809619629017
2662,0.07812027947708243
2663,0.1478154802640044
2664,0.07908898186065699
2665,0.09573921504553817
2666,0.12202461111305833
2667,0.12796227202504284
2668,0.03301577707812251
2669,0.0886377659952085
2670,0.09336239918445328
2671,0.10409532901959975
2672,0.05747066970510409
2673,0.11331050060899223
2674,0.11743785720738263
2675,0.060909408169476334
2676,0.1679007665767182
2677,0.06881828329126441
2678,0.0999216927300069
2679,0.1223289986962774
2680,0.08942606111893216
2681,0.17646750718957196
2682,0.0787272148863319
2683,0.12154568456571772
2684,0.08943966781854876
2685,0.0787247656753055
2686,0.047973558954975765
2687,0.07245059147884653
2688,0.09825190565729432
2689,0.14929981437778064
2690,0.11620134873975033
2691,0.12077256083330125
2692,0.0982868246980472
2693,0.15515383440437877
2694,0.07912040075981379
2695,0.16156391133151216
2696,0.09650900645898224
2697,0.10376515452704287
2698,0.10021819965989726
2699,0.05877083631034505
2700,0.12637735781164672
2701,0.08642595825072064
2702,0.1091079153129443
2703,0.07342299465430592
2704,0.10176336850767134
2705,0.14605771562566666
2706,0.05557980191564631
2707,0.09534639378014019
2708,0.09809005340867176
2709,0.07335195048888021
2710,0.06808535959280304
2711,0.09497195678290274
2712,0.11336704984122001
2713,0.1273565562881533
2714,0.12452342540677676
2715,0.10038747195093874
2716,0.16633013530561505
2717,0.06840115010823185
2718,0.09454639368694544
2719,0.11492949039037875
2720,0.12859253797443193
2721,0.12744817195577146
2722,0.05734569483110148
2723,0.08062973198584403
2724,0.13369479537162657
2725,0.08197541318899136
2726,0.1314331541658412
2727,0.07088992748498403
2728,0.05818678126076849
2729,0.07428878050852365
2730,0.11205842552422503
2731,0.12266841958388122
2732,0.035197658550043254
2733,0.10457171226467911
2734,0.056992262978426016
2735,0.09212170370096658
2736,0.1280797814957768
2737,0.1299482865314891
2738,0.11149967844306131
2739,0.08658626180490162
2740,0.12369811999141597
2741,0.12235060130316447
2742,0.08400878056919941
2743,0.0658229692386947
2744,0.09371818029440471
2745,0.08207952771584112
2746,0.0890788758540635
2747,0.1295541684850559
2748,0.060329878880010956
2749,0.09875784580428833
2750,0.10062498403012568
2751,0.0562475863536984
2752,0.14550272874518005
2753,0.07442762919512418
2754,0.11843205276536582
2755,0.11060677510475596
2756,0.14295030465048353
2757,0.1865345033859379
2758,0.09782563462063262
2759,0.14794972803781983
2760,0.06868521486005986
2761,0.14957723853749982
2762,0.17077507825767166
2763,0.11036237158480064
2764,0.1203261351520218
2765,0.11414983154080202
2766,0.06188473928265082
2767,0.06896749430104415
2768,0.13345198144821727
2769,0.0955318824944971
2770,0.09717455517012173
2771,0.08702650100419365
2772,0.10142849873808928
2773,0.059080424909180015
2774,0.09821060028753337
2775,0.08722447830388813
2776,0.07922390892337725
2777,0.06945173066144689
2778,0.06861840052010619
2779,0.10366423110813858
2780,0.12922076204078642
2781,0.1359371432281488
2782,0.11083554693563927
2783,0.12198506197986754
2784,0.11277206380323879
2785,0.07842294941955615
2786,0.15484602603373904
2787,0.070909059886697
2788,0.07248702835224727
2789,0.1818443041142693
2790,0.18676182890314394
2791,0.08461129289979312
2792,0.15264623239259859
2793,0.08673039201468968
2794,0.14465640437880434
2795,0.11216483948295228
2796,0.11603871583340397
2797,0.10379897645373637
2798,0.10988970492557744
2799,0.11782215406683982
2800,0.13575459594626452
2801,0.13291963974335025
2802,0.14334590989916207
2803,0.10868441591232483
2804,0.1048768845904838
2805,0.1474490210028244
2806,0.09675147735281407
2807,0.14633703824663846
2808,0.09808389960176303
2809,0.09704770293625146
2810,0.09522054872233908
2811,0.14786765648115596
2812,0.0893407219952434
2813,0.11852128802256554
2814,0.10280259576590331
2815,0.08838361487336803
2816,0.1097280543601353
2817,0.07210420753918324
2818,0.08268706475420601
2819,0.11383047568628984
2820,0.1280438013095042
2821,0.1421698192021896
2822,0.07875230062869884
2823,0.08155116957321415
2824,0.09854709629862012
2825,0.12827587563338652
2826,0.16353769260472115
2827,0.054404301725942274
2828,0.09837278501093083
2829,0.09026896259069807
2830,0.12782031994569995
2831,0.10374453288642832
2832,0.0694937212368239
2833,0.05700415334120826
2834,0.15400650317136724
2835,0.08232079153675512
2836,0.15170265901099964
2837,0.09299830428314496
2838,0.13224916519764476
2839,0.08768624062324903
2840,0.15580840259009784
2841,0.11524346832509497
2842,0.0940582298733359
2843,0.10992684370604162
2844,0.12231139826870047
2845,0.1323836314419404
2846,0.08602343645067737
2847,0.10686942579290372
2848,0.092109879490813
2849,0.08895391949628138
2850,0.10710243257206473
2851,0.13283000310458465
2852,0.1073575922256237
2853,0.11155962417095565
2854,0.11421336364108453
2855,0.10553799244132558
2856,0.07573290103754962
2857,0.12843142640885086
2858,0.1018894772120617
2859,0.1262960182317964
2860,0.10072884212448521
2861,0.09334204283243613
2862,0.12144821938834545
2863,0.0667226504073279
2864,0.1157960229713998
2865,0.13720237194418394
2866,0.08660689810282607
2867,0.08299728654697824
2868,0.09360276269546233
2869,0.07869903050063597
2870,0.19558922611803228
2871,0.13527789592939107
2872,0.1932758354320748
2873,0.1408636896723897
2874,0.11406455982264795
2875,0.10730118001764241
2876,0.1133545373973492
2877,0.14901717957194982
2878,0.09536981877511252
2879,0.07148537485500232
2880,0.11483754401242557
2881,0.1410428272418203
2882,0.1293144506398814
2883,0.1345167188930263
2884,0.03613993256380955
2885,0.07469745164557651
2886,0.13124337329007146
2887,0.1024400914712603
2888,0.11575765770226827
2889,0.10574998337611544
2890,0.09482773713959067
2891,0.08095039453642633
2892,0.09505692362814704
2893,0.09643178787130148
2894,0.06832240713924771
2895,0.07945602481150113
2896,0.15235481457682118
2897,0.17438383761977805
2898,0.10196411586568067
2899,0.08088259776725816
2900,0.09457650242693792
2901,0.13198163859099316
2902,0.11336183207369642
2903,0.11893564160413189
2904,0.13873731568847558
2905,0.14305622162869913
2906,0.14454978854264044
2907,0.10209149508838682
2908,0.14374161553223427
2909,0.05955871386869404
2910,0.09783024902183715
2911,0.07236198579333757
2912,0.09315075661329636
2913,0.14970457283211266
2914,0.12921165729448017
2915,0.10783854559992193
2916,0.04844834658458439
2917,0.0492288956996295
2918,0.06596301575720862
2919,0.06228009448560127
2920,0.09655908500719795
2921,0.08155070981751575
2922,0.1571504173216254
2923,0.08558923659451814
2924,0.13104646829547187
2925,0.09025828990009152
2926,0.10026552560570422
2927,0.05655237252797634
2928,0.11179972402341154
2929,0.10374348063642752
2930,0.1683423624515292
2931,0.11232734493956942
2932,0.14700053240636782
2933,0.10159357116621631
2934,0.10760817323370983
2935,0.09037548215081209
2936,0.07698541667986239
2937,0.10139605155259128
2938,0.038932320671743514
2939,0.12173485480005336
2940,0.09406519307238763
2941,0.08645927623883132
2942,0.1343782797457989
2943,0.09132834007407983
2944,0.11581958229669932
2945,0.09893863483010433
2946,0.05142135731937268
2947,0.14474585915340515
2948,0.045560895157973194
2949,0.1444237137484455
2950,0.11256282110069676
2951,0.1575032010525626
2952,0.08693555291326474
2953,0.05777118159174358
2954,0.11127418955640114
2955,0.10415392858602603
2956,0.09963174316835302
2957,0.15793534315395658
2958,0.12825273220218442
2959,0.12379368285941776
2960,0.11943700871875969
2961,0.09980457400327236
2962,0.10376212488278787
2963,0.13904778307862473
2964,0.1043391488014228
2965,0.09994799993340658
2966,0.15420208949115907
2967,0.13957603987218967
2968,0.05467092345324519
2969,0.08163960141696439
2970,0.13288652566708595
2971,0.09406587643695814
2972,0.08855271035580638
2973,0.09236624305590165
2974,0.10165874810019215
2975,0.06495614379327945
2976,0.10406515381685746
2977,0.21164832819376936
2978,0.10757316495631201
2979,0.07272413215609261
2980,0.10054726263488993
2981,0.08903965370931308
2982,0.13553326527998816
2983,0.118870861871886
2984,0.11546798667182662
2985,0.06014914793420479
2986,0.06244755845987305
2987,0.0959978289290091
2988,0.052228925830323805
2989,0.10419902672611597
2990,0.0836751627399219
2991,0.06449756923269062
2992,0.08614094751723646
2993,0.050786217787644534
2994,0.10183497842992321
2995,0.11359196666871255
2996,0.142240517317285
2997,0.14876822638458573
2998,0.08458845497219698
2999,0.1416853785521515
3000,0.06290511936520972
3001,0.11883739167028787
3002,0.0818446310899308
3003,0.0784795303628571
3004,0.1024446597674178
3005,0.15532885820020764
3006,0.074407856442183
3007,0.10017574397620566
3008,0.16908808724740418
3009,0.08183138909612044
3010,0.09989336104971525
3011,0.10267772662232488
3012,0.11971036988305712
3013,0.15188831243592227
3014,0.06423174098063163
3015,0.11760984620705346
3016,0.09948858600485272
3017,0.16627228482551917
3018,0.12203517958224984
3019,0.0920353713150006
3020,0.08489695845302055
3021,0.13042045744973796
3022,0.14583223597766812
3023,0.11100146332877198
3024,0.07959467177558568
3025,0.09405273503190259
3026,0.07089373813031281
3027,0.1099913136585049
3028,0.13366690446710694
3029,0.10388678070494198
3030,0.10245409091357943
3031,0.08739090630539917
3032,0.09778942375884567
3033,0.11411360737912038
3034,0.07534595874283155
3035,0.051768409707200896
3036,0.12576973374405054
3037,0.10441786975387311
3038,0.13758194883782246
3039,0.10569680750917088
3040,0.10590570444858764
3041,0.14741832977262712
3042,0.12872047700436143
3043,0.11424035694045503
3044,0.09384180592477377
3045,0.12364135948793607
3046,0.10632464831170953
3047,0.17712359690875296
3048,0.0926389583123425
3049,0.10262464461606012
3050,0.10335048071941863
3051,0.1305740175612851
3052,0.13147051232360832
3053,0.06520568517204768
3054,0.09909604052840953
3055,0.06014954625375658
3056,0.14140004048586546
3057,0.05451274430823766
3058,0.11054853101186315
3059,0.12032486548312848
3060,0.11525992591734034
3061,0.13582320183269425
3062,0.08879666090677306
3063,0.12470969648115304
3064,0.18557293968716865
3065,0.06258433167814247
3066,0.10285545587097158
3067,0.11641705489804106
3068,0.1088941246502748
3069,0.06435544871154242
3070,0.128696360604191
3071,0.10445220566054868
3072,0.11647030931903471
3073,0.06805093917761987
3074,0.061216696625919664
3075,0.10828271643360146
3076,0.08904792841888579
3077,0.08768058700856246
3078,0.09181372413208572
3079,0.16568438534753102
3080,0.13061091358298801
3081,0.07304609813305432
3082,0.19072704114360323
3083,0.11246468028597428
3084,0.08320811049911697
3085,0.10384893799588749
3086,0.16584062551411968
3087,0.07580764705045111
3088,0.07442605614227686
3089,0.10486242772180576
3090,0.1256758660874825
3091,0.13065061675036194
3092,0.11280351683785865
3093,0.09103688570652399
3094,0.08606396238363251
3095,0.10077622180142475
3096,0.0714871533580785
3097,0.11196371831680087
3098,0.1923527231500131
3099,0.1478966846484959
3100,0.1605069127992645
3101,0.07365679554896029
3102,0.14452339500133118
3103,0.13964001537434056
3104,0.12082835181486987
3105,0.1364030905918733
3106,0.076065059176173
3107,0.18871874298216232
3108,0.09155423091894563
3109,0.09048110443389035
3110,0.1339831191110067
3111,0.11884264411834351
3112,0.10414778182001887
3113,0.14565353516349444
3114,0.0894335718256893
3115,0.13828615142606715
3116,0.08057717890055602
3117,0.09738477163500467
3118,0.1813616909078616
3119,0.09916255205150742
3120,0.06484347346945313
3121,0.09120112556413153
3122,0.15406516637574025
3123,0.0912605471982426
3124,0.07968782492746479
3125,0.13805264045646065
3126,0.16834786479170624
3127,0.11373096551182621
3128,0.0717622629739403
3129,0.12300394593247764
3130,0.0859172133026453
3131,0.10605964024846476
3132,0.13445083836328897
3133,0.1281506489759848
3134,0.12195908092922128
3135,0.12295843963154383
3136,0.07425578320014588
3137,0.09719431433131001
3138,0.14906226881573892
3139,0.09255188090738763
3140,0.1632041933411172
3141,0.16553134506540904
3142,0.13301099730533078
3143,0.1144215396896273
3144,0.1088485943992354
3145,0.06922604621980423
3146,0.10461284811194375
3147,0.09860586182822711
3148,0.11003308064774092
3149,0.12367750259802297
3150,0.10782036798155532
3151,0.1306279112056495
3152,0.10865715085519638
3153,0.11255198573430762
3154,0.09359131379829357
3155,0.05730494695314246
3156,0.11754746078658515
3157,0.10644137172238312
3158,0.14035699220243972
3159,0.11414679492802529
3160,0.12812286738250184
3161,0.10007291790131023
3162,0.11309454221581346
3163,0.17342876924908188
3164,0.11526898277505886
3165,0.10354840103779304
3166,0.08172218664710462
3167,0.1488985362149983
3168,0.08761544190576609
3169,0.16799940782485784
3170,0.07833019946508525
3171,0.08534678108467766
3172,0.10628786619054627
3173,0.1896282556032911
3174,0.09519016960597514
3175,0.04112098914604273
3176,0.09188514993857509
3177,0.09136156102350597
3178,0.0998272216570879
3179,0.13808447782688837
3180,0.14692769392129687
3181,0.15748384605710772
3182,0.15350157756372027
3183,0.14702765757341218
3184,0.12024793395209571
3185,0.16181507073775794
3186,0.11994547139927322
3187,0.09932353415138033
3188,0.14225143733877388
3189,0.07563825140930104
3190,0.07643156938525945
3191,0.10658585384779437
3192,0.14902316462183118
3193,0.13911958502551725
3194,0.07464105890182345
3195,0.13885823043459372
3196,0.12580502940810717
3197,0.09550125597012975
3198,0.10719133005843898
3199,0.07937385216269542
3200,0.13099063578637832
3201,0.10514980705951249
3202,0.08444892122979863
3203,0.0650927254328243
3204,0.0898175951423323
3205,0.10481167144645977
3206,0.1305499509522232
3207,0.09872491353654643
3208,0.1308967276945831
3209,0.12359549044673779
3210,0.11181095885240991
3211,0.12470741765658888
3212,0.10531353825423463
3213,0.17210984507863183
3214,0.16825988754559823
3215,0.13554817312509787
3216,0.11952696186038479
3217,0.09818678203127025
3218,0.12254157778953423
3219,0.11881258268502959
3220,0.047548511656356006
3221,0.14663084598103768
3222,0.11929455022390745
3223,0.10770264327799577
3224,0.09822415869522981
3225,0.049086155070679094
3226,0.07854335658705723
3227,0.08173350046738044
3228,0.10984899800642002
3229,0.08993730973509223
3230,0.12895094643706026
3231,0.09479194210390407
3232,0.06720217507031385
3233,0.1359347067532677
3234,0.08541406463394997
3235,0.10104840205190635
3236,0.0700009081603289
3237,0.07310354363612402
3238,0.14185587854375215
3239,0.08770942821920154
3240,0.1256811067949434
3241,0.12261678270259324
3242,0.07764953054874393
3243,0.1464053037801389
3244,0.10222411808154573
3245,0.06936936121203185
3246,0.16953644793129338
3247,0.06079670308491418
3248,0.09140031720723764
3249,0.10770548212632303
3250,0.16835812807208522
3251,0.05667213093369336
3252,0.11216758441848634
3253,0.15115046071884128
3254,0.11402503803063771
3255,0.09469113247287915
3256,0.10450801965248777
3257,0.07649631459664066
3258,0.057699494152602546
3259,0.12257463688098866
3260,0.08869891734418166
3261,0.07090089533564958
3262,0.09838126825929405
3263,0.14904933483307065
3264,0.10507451902180678
3265,0.15036400556926285
3266,0.11388300856511596
3267,0.10625340188962865
3268,0.07139825256432826
3269,0.1245278213839921
3270,0.13844978902142727
3271,0.07452645814324685
3272,0.10993607592952984
3273,0.10750276812201123
3274,0.0722399619964253
3275,0.0974578976519471
3276,0.1567207134360201
3277,0.07604294413355381
3278,0.17736776347869598
3279,0.11150776689202509
3280,0.10409550974574672
3281,0.08676804692523515
3282,0.09982836623374604
3283,0.11292243615548948
3284,0.09548858716518785
3285,0.0915866104994537
3286,0.09857897448525163
3287,0.10634679061828
3288,0.10716511422932146
3289,0.08493009351805048
3290,0.18027357644766007
3291,0.11831550930309005
3292,0.11046829800707561
3293,0.1523214719201975
3294,0.13269009499111198
3295,0.12125472710668621
3296,0.09480520039581006
3297,0.08909166947780948
3298,0.10171277987715985
3299,0.22748023670604275
3300,0.143120847878522
3301,0.10302393533906139
3302,0.08361782469612525
3303,0.10594720133151218
3304,0.08960187226363049
3305,0.14430731287773932
3306,0.0822355320405337
3307,0.05424326974362906
3308,0.1369459123779166
3309,0.0808443348314478
3310,0.11925566416080599
3311,0.026704539845701508
3312,0.15562700052461745
3313,0.08458502270787001
3314,0.22158702024412558
3315,0.15598511717093963
3316,0.10769097079981406
3317,0.09834514726951718
3318,0.09649380408224165
3319,0.08532572827569782
3320,0.06681647283423056
3321,0.12413443915142854
3322,0.11796575319846464
3323,0.0832274915971419
3324,0.15679579327769244
3325,0.076561167683775
3326,0.16254173262753396
3327,0.10011589164355955
3328,0.10954141199031138
3329,0.10834755509998825
3330,0.07650024924526444
3331,0.0721019035783023
3332,0.15741141174611867
3333,0.14176951150578906
3334,0.11938165757376885
3335,0.09734673828575818
3336,0.10426811918023236
3337,0.1251221782679868
3338,0.10958050073672923
3339,0.138073726029574
3340,0.1071512602887214
3341,0.11994365117424007
3342,0.06574899010292504
3343,0.12825433969138256
3344,0.13177513156381568
3345,0.11304058769011233
3346,0.10985384534144053
3347,0.0952372259634654
3348,0.06620859147236638
3349,0.08888361444104408
3350,0.10479063848968291
3351,0.07788080012267606
3352,0.10245790540605354
3353,0.15730496266113683
3354,0.14265205134917355
3355,0.13087009129487373
3356,0.11318312247190143
3357,0.09715008409410476
3358,0.27127231701708415
3359,0.12375106608221974
3360,0.1289798456094799
3361,0.08869991286746455
3362,0.06603639996824034
3363,0.10882306371593405
3364,0.09101583016567606
3365,0.11619336142376566
3366,0.08484317913440402
3367,0.06602986886557488
3368,0.18005367853059376
3369,0.16062453327030554
3370,0.10170056243861426
3371,0.12983610798113857
3372,0.12137342826047365
3373,0.0627891868425197
3374,0.08569893260084256
