statistic,permutation,A_null
lambda_peak_4_32,6006,0.4519230769230769
lambda_peak_4_32,6007,0.49038461538461536
lambda_peak_4_32,6008,0.46153846153846156
lambda_peak_4_32,6009,0.375
lambda_peak_4_32,6010,0.5480769230769231
lambda_peak_4_32,6011,0.46153846153846156
lambda_peak_4_32,6012,0.5576923076923077
lambda_peak_4_32,6013,0.5096153846153846
lambda_peak_4_32,6014,0.5
lambda_peak_4_32,6015,0.5288461538461539
lambda_peak_4_32,6016,0.41346153846153844
lambda_peak_4_32,6017,0.5865384615384616
lambda_peak_4_32,6018,0.5096153846153846
lambda_peak_4_32,6019,0.5480769230769231
lambda_peak_4_32,6020,0.40384615384615385
lambda_peak_4_32,6021,0.4230769230769231
lambda_peak_4_32,6022,0.5384615384615384
lambda_peak_4_32,6023,0.3942307692307692
lambda_peak_4_32,6024,0.5096153846153846
lambda_peak_4_32,6025,0.4230769230769231
lambda_peak_4_32,6026,0.4423076923076923
lambda_peak_4_32,6027,0.5
lambda_peak_4_32,6028,0.375
lambda_peak_4_32,6029,0.5192307692307693
lambda_peak_4_32,6030,0.5480769230769231
lambda_peak_4_32,6031,0.5576923076923077
lambda_peak_4_32,6032,0.47115384615384615
lambda_peak_4_32,6033,0.5384615384615384
lambda_peak_4_32,6034,0.5576923076923077
lambda_peak_4_32,6035,0.5
lambda_peak_4_32,6036,0.4519230769230769
lambda_peak_4_32,6037,0.5480769230769231
lambda_peak_4_32,6038,0.375
lambda_peak_4_32,6039,0.5480769230769231
lambda_peak_4_32,6040,0.5192307692307693
lambda_peak_4_32,6041,0.40384615384615385
lambda_peak_4_32,6042,0.36538461538461536
lambda_peak_4_32,6043,0.40384615384615385
lambda_peak_4_32,6044,0.5
lambda_peak_4_32,6045,0.3942307692307692
lambda_peak_4_32,6046,0.5
lambda_peak_4_32,6047,0.5769230769230769
lambda_peak_4_32,6048,0.5
lambda_peak_4_32,6049,0.47115384615384615
lambda_peak_4_32,6050,0.49038461538461536
lambda_peak_4_32,6051,0.5384615384615384
lambda_peak_4_32,6052,0.4807692307692308
lambda_peak_4_32,6053,0.49038461538461536
lambda_peak_4_32,6054,0.4230769230769231
lambda_peak_4_32,6055,0.49038461538461536
lambda_peak_4_32,6056,0.4326923076923077
lambda_peak_4_32,6057,0.34615384615384615
lambda_peak_4_32,6058,0.375
lambda_peak_4_32,6059,0.49038461538461536
lambda_peak_4_32,6060,0.5673076923076923
lambda_peak_4_32,6061,0.4230769230769231
lambda_peak_4_32,6062,0.5096153846153846
lambda_peak_4_32,6063,0.4519230769230769
lambda_peak_4_32,6064,0.4326923076923077
lambda_peak_4_32,6065,0.4423076923076923
lambda_peak_4_32,6066,0.49038461538461536
lambda_peak_4_32,6067,0.36538461538461536
lambda_peak_4_32,6068,0.41346153846153844
lambda_peak_4_32,6069,0.5
lambda_peak_4_32,6070,0.5
lambda_peak_4_32,6071,0.3173076923076923
lambda_peak_4_32,6072,0.5
lambda_peak_4_32,6073,0.5192307692307693
lambda_peak_4_32,6074,0.4807692307692308
lambda_peak_4_32,6075,0.33653846153846156
lambda_peak_4_32,6076,0.34615384615384615
lambda_peak_4_32,6077,0.4423076923076923
lambda_peak_4_32,6078,0.3269230769230769
lambda_peak_4_32,6079,0.46153846153846156
lambda_peak_4_32,6080,0.40384615384615385
lambda_peak_4_32,6081,0.47115384615384615
lambda_peak_4_32,6082,0.5288461538461539
lambda_peak_4_32,6083,0.4423076923076923
lambda_peak_4_32,6084,0.5576923076923077
lambda_peak_4_32,6085,0.47115384615384615
lambda_peak_4_32,6086,0.40384615384615385
lambda_peak_4_32,6087,0.47115384615384615
lambda_peak_4_32,6088,0.4807692307692308
lambda_peak_4_32,6089,0.5865384615384616
lambda_peak_4_32,6090,0.5
lambda_peak_4_32,6091,0.46153846153846156
lambda_peak_4_32,6092,0.49038461538461536
lambda_peak_4_32,6093,0.47115384615384615
lambda_peak_4_32,6094,0.4519230769230769
lambda_peak_4_32,6095,0.38461538461538464
lambda_peak_4_32,6096,0.5480769230769231
lambda_peak_4_32,6097,0.5
lambda_peak_4_32,6098,0.40384615384615385
lambda_peak_4_32,6099,0.3942307692307692
lambda_peak_4_32,6100,0.4326923076923077
lambda_peak_4_32,6101,0.41346153846153844
lambda_peak_4_32,6102,0.4423076923076923
lambda_peak_4_32,6103,0.46153846153846156
lambda_peak_4_32,6104,0.5096153846153846
lambda_peak_4_32,6105,0.34615384615384615
lambda_peak_4_32,6106,0.47115384615384615
lambda_peak_4_32,6107,0.6346153846153846
lambda_peak_4_32,6108,0.5192307692307693
lambda_peak_4_32,6109,0.4519230769230769
lambda_peak_4_32,6110,0.47115384615384615
lambda_peak_4_32,6111,0.4519230769230769
lambda_peak_4_32,6112,0.5
lambda_peak_4_32,6113,0.5192307692307693
lambda_peak_4_32,6114,0.40384615384615385
lambda_peak_4_32,6115,0.5384615384615384
lambda_peak_4_32,6116,0.5961538461538461
lambda_peak_4_32,6117,0.3942307692307692
lambda_peak_4_32,6118,0.6057692307692307
lambda_peak_4_32,6119,0.4423076923076923
lambda_peak_4_32,6120,0.5480769230769231
lambda_peak_4_32,6121,0.47115384615384615
lambda_peak_4_32,6122,0.3942307692307692
lambda_peak_4_32,6123,0.34615384615384615
lambda_peak_4_32,6124,0.5769230769230769
lambda_peak_4_32,6125,0.47115384615384615
lambda_peak_4_32,6126,0.5096153846153846
lambda_peak_4_32,6127,0.5192307692307693
lambda_peak_4_32,6128,0.38461538461538464
lambda_peak_4_32,6129,0.5480769230769231
lambda_peak_4_32,6130,0.49038461538461536
lambda_peak_4_32,6131,0.4807692307692308
lambda_peak_4_32,6132,0.38461538461538464
lambda_peak_4_32,6133,0.4519230769230769
lambda_peak_4_32,6134,0.5192307692307693
lambda_peak_4_32,6135,0.47115384615384615
lambda_peak_4_32,6136,0.4423076923076923
lambda_peak_4_32,6137,0.47115384615384615
lambda_peak_4_32,6138,0.5096153846153846
lambda_peak_4_32,6139,0.4423076923076923
lambda_peak_4_32,6140,0.5480769230769231
lambda_peak_4_32,6141,0.5
lambda_peak_4_32,6142,0.4423076923076923
lambda_peak_4_32,6143,0.5192307692307693
lambda_peak_4_32,6144,0.4519230769230769
lambda_peak_4_32,6145,0.49038461538461536
lambda_peak_4_32,6146,0.4230769230769231
lambda_peak_4_32,6147,0.49038461538461536
lambda_peak_4_32,6148,0.4326923076923077
lambda_peak_4_32,6149,0.46153846153846156
lambda_peak_4_32,6150,0.46153846153846156
lambda_peak_4_32,6151,0.49038461538461536
lambda_peak_4_32,6152,0.41346153846153844
lambda_peak_4_32,6153,0.5192307692307693
lambda_peak_4_32,6154,0.4423076923076923
lambda_peak_4_32,6155,0.36538461538461536
lambda_peak_4_32,6156,0.38461538461538464
lambda_peak_4_32,6157,0.4230769230769231
lambda_peak_4_32,6158,0.4326923076923077
lambda_peak_4_32,6159,0.5576923076923077
lambda_peak_4_32,6160,0.5
lambda_peak_4_32,6161,0.4423076923076923
lambda_peak_4_32,6162,0.49038461538461536
lambda_peak_4_32,6163,0.4230769230769231
lambda_peak_4_32,6164,0.5769230769230769
lambda_peak_4_32,6165,0.4807692307692308
lambda_peak_4_32,6166,0.47115384615384615
lambda_peak_4_32,6167,0.5192307692307693
lambda_peak_4_32,6168,0.5
lambda_peak_4_32,6169,0.49038461538461536
lambda_peak_4_32,6170,0.47115384615384615
lambda_peak_4_32,6171,0.36538461538461536
lambda_peak_4_32,6172,0.46153846153846156
lambda_peak_4_32,6173,0.4519230769230769
lambda_peak_4_32,6174,0.46153846153846156
lambda_peak_4_32,6175,0.4423076923076923
lambda_peak_4_32,6176,0.5673076923076923
lambda_peak_4_32,6177,0.4519230769230769
lambda_peak_4_32,6178,0.4807692307692308
lambda_peak_4_32,6179,0.4423076923076923
lambda_peak_4_32,6180,0.47115384615384615
lambda_peak_4_32,6181,0.41346153846153844
lambda_peak_4_32,6182,0.4807692307692308
lambda_peak_4_32,6183,0.41346153846153844
lambda_peak_4_32,6184,0.5
lambda_peak_4_32,6185,0.5384615384615384
lambda_peak_4_32,6186,0.4230769230769231
lambda_peak_4_32,6187,0.5192307692307693
lambda_peak_4_32,6188,0.4326923076923077
lambda_peak_4_32,6189,0.5096153846153846
lambda_peak_4_32,6190,0.4807692307692308
lambda_peak_4_32,6191,0.4423076923076923
lambda_peak_4_32,6192,0.40384615384615385
lambda_peak_4_32,6193,0.49038461538461536
lambda_peak_4_32,6194,0.5
lambda_peak_4_32,6195,0.4230769230769231
lambda_peak_4_32,6196,0.41346153846153844
lambda_peak_4_32,6197,0.4519230769230769
lambda_peak_4_32,6198,0.4807692307692308
lambda_peak_4_32,6199,0.47115384615384615
lambda_peak_4_32,6200,0.5
lambda_peak_4_32,6201,0.5673076923076923
lambda_peak_4_32,6202,0.3942307692307692
lambda_peak_4_32,6203,0.4519230769230769
lambda_peak_4_32,6204,0.4230769230769231
lambda_peak_4_32,6205,0.5
lambda_peak_4_32,6206,0.4423076923076923
lambda_peak_4_32,6207,0.5096153846153846
lambda_peak_4_32,6208,0.4326923076923077
lambda_peak_4_32,6209,0.36538461538461536
lambda_peak_4_32,6210,0.4807692307692308
lambda_peak_4_32,6211,0.5288461538461539
lambda_peak_4_32,6212,0.4230769230769231
lambda_peak_4_32,6213,0.41346153846153844
lambda_peak_4_32,6214,0.4423076923076923
lambda_peak_4_32,6215,0.47115384615384615
lambda_peak_4_32,6216,0.4326923076923077
lambda_peak_4_32,6217,0.5192307692307693
lambda_peak_4_32,6218,0.4326923076923077
lambda_peak_4_32,6219,0.49038461538461536
lambda_peak_4_32,6220,0.40384615384615385
lambda_peak_4_32,6221,0.5192307692307693
lambda_peak_4_32,6222,0.5192307692307693
lambda_peak_4_32,6223,0.41346153846153844
lambda_peak_4_32,6224,0.49038461538461536
lambda_peak_4_32,6225,0.4326923076923077
lambda_peak_4_32,6226,0.5192307692307693
lambda_peak_4_32,6227,0.41346153846153844
lambda_peak_4_32,6228,0.47115384615384615
lambda_peak_4_32,6229,0.4807692307692308
lambda_peak_4_32,6230,0.4326923076923077
lambda_peak_4_32,6231,0.5
lambda_peak_4_32,6232,0.5
lambda_peak_4_32,6233,0.5673076923076923
lambda_peak_4_32,6234,0.46153846153846156
lambda_peak_4_32,6235,0.5288461538461539
lambda_peak_4_32,6236,0.4807692307692308
lambda_peak_4_32,6237,0.5769230769230769
lambda_peak_4_32,6238,0.4326923076923077
lambda_peak_4_32,6239,0.5192307692307693
lambda_peak_4_32,6240,0.3557692307692308
lambda_peak_4_32,6241,0.4230769230769231
lambda_peak_4_32,6242,0.5288461538461539
lambda_peak_4_32,6243,0.5576923076923077
lambda_peak_4_32,6244,0.3942307692307692
lambda_peak_4_32,6245,0.4423076923076923
lambda_peak_4_32,6246,0.47115384615384615
lambda_peak_4_32,6247,0.375
lambda_peak_4_32,6248,0.34615384615384615
lambda_peak_4_32,6249,0.46153846153846156
lambda_peak_4_32,6250,0.3557692307692308
lambda_peak_4_32,6251,0.4326923076923077
lambda_peak_4_32,6252,0.6153846153846154
lambda_peak_4_32,6253,0.47115384615384615
lambda_peak_4_32,6254,0.5384615384615384
lambda_peak_4_32,6255,0.4423076923076923
lambda_peak_4_32,6256,0.4423076923076923
lambda_peak_4_32,6257,0.5576923076923077
lambda_peak_4_32,6258,0.5
lambda_peak_4_32,6259,0.36538461538461536
lambda_peak_4_32,6260,0.4423076923076923
lambda_peak_4_32,6261,0.4519230769230769
lambda_peak_4_32,6262,0.40384615384615385
lambda_peak_4_32,6263,0.40384615384615385
lambda_peak_4_32,6264,0.5096153846153846
lambda_peak_4_32,6265,0.5865384615384616
lambda_peak_4_32,6266,0.4519230769230769
lambda_peak_4_32,6267,0.41346153846153844
lambda_peak_4_32,6268,0.5288461538461539
lambda_peak_4_32,6269,0.5865384615384616
lambda_peak_4_32,6270,0.38461538461538464
lambda_peak_4_32,6271,0.49038461538461536
lambda_peak_4_32,6272,0.4519230769230769
lambda_peak_4_32,6273,0.5096153846153846
lambda_peak_4_32,6274,0.5480769230769231
lambda_peak_4_32,6275,0.47115384615384615
lambda_peak_4_32,6276,0.47115384615384615
lambda_peak_4_32,6277,0.47115384615384615
lambda_peak_4_32,6278,0.5480769230769231
lambda_peak_4_32,6279,0.33653846153846156
lambda_peak_4_32,6280,0.5096153846153846
lambda_peak_4_32,6281,0.5480769230769231
lambda_peak_4_32,6282,0.41346153846153844
lambda_peak_4_32,6283,0.4326923076923077
lambda_peak_4_32,6284,0.4230769230769231
lambda_peak_4_32,6285,0.5192307692307693
lambda_peak_4_32,6286,0.5
lambda_peak_4_32,6287,0.47115384615384615
lambda_peak_4_32,6288,0.5192307692307693
lambda_peak_4_32,6289,0.5096153846153846
lambda_peak_4_32,6290,0.41346153846153844
lambda_peak_4_32,6291,0.3942307692307692
lambda_peak_4_32,6292,0.5576923076923077
lambda_peak_4_32,6293,0.46153846153846156
lambda_peak_4_32,6294,0.3942307692307692
lambda_peak_4_32,6295,0.46153846153846156
lambda_peak_4_32,6296,0.4807692307692308
lambda_peak_4_32,6297,0.4519230769230769
lambda_peak_4_32,6298,0.5
lambda_peak_4_32,6299,0.49038461538461536
lambda_peak_4_32,6300,0.5192307692307693
lambda_peak_4_32,6301,0.3942307692307692
lambda_peak_4_32,6302,0.34615384615384615
lambda_peak_4_32,6303,0.47115384615384615
lambda_peak_4_32,6304,0.5096153846153846
lambda_peak_4_32,6305,0.4230769230769231
lambda_peak_4_32,6306,0.5096153846153846
lambda_peak_4_32,6307,0.4423076923076923
lambda_peak_4_32,6308,0.5480769230769231
lambda_peak_4_32,6309,0.5288461538461539
lambda_peak_4_32,6310,0.4807692307692308
lambda_peak_4_32,6311,0.47115384615384615
lambda_peak_4_32,6312,0.46153846153846156
lambda_peak_4_32,6313,0.46153846153846156
lambda_peak_4_32,6314,0.5192307692307693
lambda_peak_4_32,6315,0.4807692307692308
lambda_peak_4_32,6316,0.49038461538461536
lambda_peak_4_32,6317,0.4326923076923077
lambda_peak_4_32,6318,0.4230769230769231
lambda_peak_4_32,6319,0.4807692307692308
lambda_peak_4_32,6320,0.6346153846153846
lambda_peak_4_32,6321,0.46153846153846156
lambda_peak_4_32,6322,0.4230769230769231
lambda_peak_4_32,6323,0.5480769230769231
lambda_peak_4_32,6324,0.4326923076923077
lambda_peak_4_32,6325,0.4326923076923077
lambda_peak_4_32,6326,0.47115384615384615
lambda_peak_4_32,6327,0.3942307692307692
lambda_peak_4_32,6328,0.4230769230769231
lambda_peak_4_32,6329,0.3557692307692308
lambda_peak_4_32,6330,0.46153846153846156
lambda_peak_4_32,6331,0.49038461538461536
lambda_peak_4_32,6332,0.5096153846153846
lambda_peak_4_32,6333,0.38461538461538464
lambda_peak_4_32,6334,0.5192307692307693
lambda_peak_4_32,6335,0.47115384615384615
lambda_peak_4_32,6336,0.5480769230769231
lambda_peak_4_32,6337,0.4423076923076923
lambda_peak_4_32,6338,0.5288461538461539
lambda_peak_4_32,6339,0.38461538461538464
lambda_peak_4_32,6340,0.6057692307692307
lambda_peak_4_32,6341,0.5096153846153846
lambda_peak_4_32,6342,0.46153846153846156
lambda_peak_4_32,6343,0.5961538461538461
lambda_peak_4_32,6344,0.4519230769230769
lambda_peak_4_32,6345,0.49038461538461536
lambda_peak_4_32,6346,0.3942307692307692
lambda_peak_4_32,6347,0.5384615384615384
lambda_peak_4_32,6348,0.4230769230769231
lambda_peak_4_32,6349,0.41346153846153844
lambda_peak_4_32,6350,0.4807692307692308
lambda_peak_4_32,6351,0.4423076923076923
lambda_peak_4_32,6352,0.49038461538461536
lambda_peak_4_32,6353,0.49038461538461536
lambda_peak_4_32,6354,0.4519230769230769
lambda_peak_4_32,6355,0.5192307692307693
lambda_peak_4_32,6356,0.5480769230769231
lambda_peak_4_32,6357,0.5192307692307693
lambda_peak_4_32,6358,0.4326923076923077
lambda_peak_4_32,6359,0.5576923076923077
lambda_peak_4_32,6360,0.5192307692307693
lambda_peak_4_32,6361,0.5769230769230769
lambda_peak_4_32,6362,0.4519230769230769
lambda_peak_4_32,6363,0.5576923076923077
lambda_peak_4_32,6364,0.47115384615384615
lambda_peak_4_32,6365,0.38461538461538464
lambda_peak_4_32,6366,0.5288461538461539
lambda_peak_4_32,6367,0.4423076923076923
lambda_peak_4_32,6368,0.46153846153846156
lambda_peak_4_32,6369,0.5288461538461539
lambda_peak_4_32,6370,0.4807692307692308
lambda_peak_4_32,6371,0.41346153846153844
lambda_peak_4_32,6372,0.4807692307692308
lambda_peak_4_32,6373,0.49038461538461536
lambda_peak_4_32,6374,0.38461538461538464
lambda_peak_4_32,6375,0.46153846153846156
lambda_peak_4_32,6376,0.46153846153846156
lambda_peak_4_32,6377,0.4230769230769231
lambda_peak_4_32,6378,0.4423076923076923
lambda_peak_4_32,6379,0.47115384615384615
lambda_peak_4_32,6380,0.4230769230769231
lambda_peak_4_32,6381,0.5
lambda_peak_4_32,6382,0.49038461538461536
lambda_peak_4_32,6383,0.5673076923076923
lambda_peak_4_32,6384,0.4230769230769231
lambda_peak_4_32,6385,0.4519230769230769
lambda_peak_4_32,6386,0.4807692307692308
lambda_peak_4_32,6387,0.3942307692307692
lambda_peak_4_32,6388,0.5288461538461539
lambda_peak_4_32,6389,0.49038461538461536
lambda_peak_4_32,6390,0.41346153846153844
lambda_peak_4_32,6391,0.4807692307692308
lambda_peak_4_32,6392,0.4326923076923077
lambda_peak_4_32,6393,0.4519230769230769
lambda_peak_4_32,6394,0.3557692307692308
lambda_peak_4_32,6395,0.5480769230769231
lambda_peak_4_32,6396,0.5
lambda_peak_4_32,6397,0.47115384615384615
lambda_peak_4_32,6398,0.49038461538461536
lambda_peak_4_32,6399,0.5673076923076923
lambda_peak_4_32,6400,0.4807692307692308
lambda_peak_4_32,6401,0.5480769230769231
lambda_peak_4_32,6402,0.38461538461538464
lambda_peak_4_32,6403,0.4423076923076923
lambda_peak_4_32,6404,0.5288461538461539
lambda_peak_4_32,6405,0.4519230769230769
lambda_peak_4_32,6406,0.5865384615384616
lambda_peak_4_32,6407,0.3557692307692308
lambda_peak_4_32,6408,0.5288461538461539
lambda_peak_4_32,6409,0.4807692307692308
lambda_peak_4_32,6410,0.38461538461538464
lambda_peak_4_32,6411,0.4807692307692308
lambda_peak_4_32,6412,0.49038461538461536
lambda_peak_4_32,6413,0.5288461538461539
lambda_peak_4_32,6414,0.38461538461538464
lambda_peak_4_32,6415,0.5
lambda_peak_4_32,6416,0.46153846153846156
lambda_peak_4_32,6417,0.5096153846153846
lambda_peak_4_32,6418,0.5096153846153846
lambda_peak_4_32,6419,0.4230769230769231
lambda_peak_4_32,6420,0.41346153846153844
lambda_peak_4_32,6421,0.47115384615384615
lambda_peak_4_32,6422,0.5288461538461539
lambda_peak_4_32,6423,0.47115384615384615
lambda_peak_4_32,6424,0.47115384615384615
lambda_peak_4_32,6425,0.4807692307692308
lambda_peak_4_32,6426,0.38461538461538464
lambda_peak_4_32,6427,0.5192307692307693
lambda_peak_4_32,6428,0.4230769230769231
lambda_peak_4_32,6429,0.4326923076923077
lambda_peak_4_32,6430,0.36538461538461536
lambda_peak_4_32,6431,0.4519230769230769
lambda_peak_4_32,6432,0.46153846153846156
lambda_peak_4_32,6433,0.5480769230769231
lambda_peak_4_32,6434,0.5192307692307693
lambda_peak_4_32,6435,0.5192307692307693
lambda_peak_4_32,6436,0.46153846153846156
lambda_peak_4_32,6437,0.41346153846153844
lambda_peak_4_32,6438,0.3942307692307692
lambda_peak_4_32,6439,0.46153846153846156
lambda_peak_4_32,6440,0.5288461538461539
lambda_peak_4_32,6441,0.4807692307692308
lambda_peak_4_32,6442,0.4807692307692308
lambda_peak_4_32,6443,0.5288461538461539
lambda_peak_4_32,6444,0.4423076923076923
lambda_peak_4_32,6445,0.4230769230769231
lambda_peak_4_32,6446,0.3942307692307692
lambda_peak_4_32,6447,0.5288461538461539
lambda_peak_4_32,6448,0.5096153846153846
lambda_peak_4_32,6449,0.49038461538461536
lambda_peak_4_32,6450,0.5
lambda_peak_4_32,6451,0.3269230769230769
lambda_peak_4_32,6452,0.4326923076923077
lambda_peak_4_32,6453,0.4423076923076923
lambda_peak_4_32,6454,0.5384615384615384
lambda_peak_4_32,6455,0.47115384615384615
lambda_peak_4_32,6456,0.4519230769230769
lambda_peak_4_32,6457,0.5192307692307693
lambda_peak_4_32,6458,0.46153846153846156
lambda_peak_4_32,6459,0.5480769230769231
lambda_peak_4_32,6460,0.5480769230769231
lambda_peak_4_32,6461,0.4519230769230769
lambda_peak_4_32,6462,0.4519230769230769
lambda_peak_4_32,6463,0.4423076923076923
lambda_peak_4_32,6464,0.49038461538461536
lambda_peak_4_32,6465,0.46153846153846156
lambda_peak_4_32,6466,0.4519230769230769
lambda_peak_4_32,6467,0.4230769230769231
lambda_peak_4_32,6468,0.46153846153846156
lambda_peak_4_32,6469,0.49038461538461536
lambda_peak_4_32,6470,0.4230769230769231
lambda_peak_4_32,6471,0.41346153846153844
lambda_peak_4_32,6472,0.5961538461538461
lambda_peak_4_32,6473,0.5
lambda_peak_4_32,6474,0.4230769230769231
lambda_peak_4_32,6475,0.47115384615384615
lambda_peak_4_32,6476,0.5192307692307693
lambda_peak_4_32,6477,0.3942307692307692
lambda_peak_4_32,6478,0.47115384615384615
lambda_peak_4_32,6479,0.5384615384615384
lambda_peak_4_32,6480,0.5192307692307693
lambda_peak_4_32,6481,0.41346153846153844
lambda_peak_4_32,6482,0.375
lambda_peak_4_32,6483,0.49038461538461536
lambda_peak_4_32,6484,0.41346153846153844
lambda_peak_4_32,6485,0.4519230769230769
lambda_peak_4_32,6486,0.4519230769230769
lambda_peak_4_32,6487,0.47115384615384615
lambda_peak_4_32,6488,0.5288461538461539
lambda_peak_4_32,6489,0.4807692307692308
lambda_peak_4_32,6490,0.47115384615384615
lambda_peak_4_32,6491,0.5192307692307693
lambda_peak_4_32,6492,0.4230769230769231
lambda_peak_4_32,6493,0.6057692307692307
lambda_peak_4_32,6494,0.5576923076923077
lambda_peak_4_32,6495,0.5576923076923077
lambda_peak_4_32,6496,0.49038461538461536
lambda_peak_4_32,6497,0.4807692307692308
lambda_peak_4_32,6498,0.46153846153846156
lambda_peak_4_32,6499,0.5096153846153846
lambda_peak_4_32,6500,0.5384615384615384
lambda_peak_4_32,6501,0.47115384615384615
lambda_peak_4_32,6502,0.46153846153846156
lambda_peak_4_32,6503,0.5865384615384616
lambda_peak_4_32,6504,0.5384615384615384
lambda_peak_4_32,6505,0.4519230769230769
lambda_peak_4_32,6506,0.5192307692307693
lambda_peak_4_32,6507,0.5673076923076923
lambda_peak_4_32,6508,0.49038461538461536
lambda_peak_4_32,6509,0.4519230769230769
lambda_peak_4_32,6510,0.4807692307692308
lambda_peak_4_32,6511,0.3173076923076923
lambda_peak_4_32,6512,0.4423076923076923
lambda_peak_4_32,6513,0.40384615384615385
lambda_peak_4_32,6514,0.4423076923076923
lambda_peak_4_32,6515,0.5480769230769231
lambda_peak_4_32,6516,0.5192307692307693
lambda_peak_4_32,6517,0.5096153846153846
lambda_peak_4_32,6518,0.4807692307692308
lambda_peak_4_32,6519,0.3942307692307692
lambda_peak_4_32,6520,0.5192307692307693
lambda_peak_4_32,6521,0.41346153846153844
lambda_peak_4_32,6522,0.46153846153846156
lambda_peak_4_32,6523,0.4807692307692308
lambda_peak_4_32,6524,0.4519230769230769
lambda_peak_4_32,6525,0.5096153846153846
lambda_peak_4_32,6526,0.40384615384615385
lambda_peak_4_32,6527,0.5096153846153846
lambda_peak_4_32,6528,0.4519230769230769
lambda_peak_4_32,6529,0.41346153846153844
lambda_peak_4_32,6530,0.4519230769230769
lambda_peak_4_32,6531,0.41346153846153844
lambda_peak_4_32,6532,0.5
lambda_peak_4_32,6533,0.5384615384615384
lambda_peak_4_32,6534,0.5961538461538461
lambda_peak_4_32,6535,0.49038461538461536
lambda_peak_4_32,6536,0.4519230769230769
lambda_peak_4_32,6537,0.4423076923076923
lambda_peak_4_32,6538,0.40384615384615385
lambda_peak_4_32,6539,0.4519230769230769
lambda_peak_4_32,6540,0.4807692307692308
lambda_peak_4_32,6541,0.4230769230769231
lambda_peak_4_32,6542,0.5384615384615384
lambda_peak_4_32,6543,0.5192307692307693
lambda_peak_4_32,6544,0.3557692307692308
lambda_peak_4_32,6545,0.4519230769230769
lambda_peak_4_32,6546,0.47115384615384615
lambda_peak_4_32,6547,0.46153846153846156
lambda_peak_4_32,6548,0.46153846153846156
lambda_peak_4_32,6549,0.5096153846153846
lambda_peak_4_32,6550,0.4423076923076923
lambda_peak_4_32,6551,0.4807692307692308
lambda_peak_4_32,6552,0.5192307692307693
lambda_peak_4_32,6553,0.5096153846153846
lambda_peak_4_32,6554,0.46153846153846156
lambda_peak_4_32,6555,0.4326923076923077
lambda_peak_4_32,6556,0.5096153846153846
lambda_peak_4_32,6557,0.41346153846153844
lambda_peak_4_32,6558,0.5
lambda_peak_4_32,6559,0.4230769230769231
lambda_peak_4_32,6560,0.4519230769230769
lambda_peak_4_32,6561,0.5
lambda_peak_4_32,6562,0.34615384615384615
lambda_peak_4_32,6563,0.5
lambda_peak_4_32,6564,0.4807692307692308
lambda_peak_4_32,6565,0.5288461538461539
lambda_peak_4_32,6566,0.4423076923076923
lambda_peak_4_32,6567,0.4423076923076923
lambda_peak_4_32,6568,0.47115384615384615
lambda_peak_4_32,6569,0.40384615384615385
lambda_peak_4_32,6570,0.41346153846153844
lambda_peak_4_32,6571,0.46153846153846156
lambda_peak_4_32,6572,0.5096153846153846
lambda_peak_4_32,6573,0.4519230769230769
lambda_peak_4_32,6574,0.5096153846153846
lambda_peak_4_32,6575,0.41346153846153844
lambda_peak_4_32,6576,0.36538461538461536
lambda_peak_4_32,6577,0.47115384615384615
lambda_peak_4_32,6578,0.46153846153846156
lambda_peak_4_32,6579,0.5
lambda_peak_4_32,6580,0.4230769230769231
lambda_peak_4_32,6581,0.4326923076923077
lambda_peak_4_32,6582,0.5
lambda_peak_4_32,6583,0.46153846153846156
lambda_peak_4_32,6584,0.5384615384615384
lambda_peak_4_32,6585,0.47115384615384615
lambda_peak_4_32,6586,0.5192307692307693
lambda_peak_4_32,6587,0.4326923076923077
lambda_peak_4_32,6588,0.3076923076923077
lambda_peak_4_32,6589,0.4230769230769231
lambda_peak_4_32,6590,0.41346153846153844
lambda_peak_4_32,6591,0.5096153846153846
lambda_peak_4_32,6592,0.4807692307692308
lambda_peak_4_32,6593,0.4519230769230769
lambda_peak_4_32,6594,0.4326923076923077
lambda_peak_4_32,6595,0.4326923076923077
lambda_peak_4_32,6596,0.46153846153846156
lambda_peak_4_32,6597,0.5673076923076923
lambda_peak_4_32,6598,0.4423076923076923
lambda_peak_4_32,6599,0.4326923076923077
lambda_peak_4_32,6600,0.41346153846153844
lambda_peak_4_32,6601,0.5288461538461539
lambda_peak_4_32,6602,0.38461538461538464
lambda_peak_4_32,6603,0.5865384615384616
lambda_peak_4_32,6604,0.49038461538461536
lambda_peak_4_32,6605,0.4807692307692308
lambda_peak_4_32,6606,0.46153846153846156
lambda_peak_4_32,6607,0.4326923076923077
lambda_peak_4_32,6608,0.5480769230769231
lambda_peak_4_32,6609,0.4230769230769231
lambda_peak_4_32,6610,0.49038461538461536
lambda_peak_4_32,6611,0.40384615384615385
lambda_peak_4_32,6612,0.5192307692307693
lambda_peak_4_32,6613,0.4230769230769231
lambda_peak_4_32,6614,0.4230769230769231
lambda_peak_4_32,6615,0.40384615384615385
lambda_peak_4_32,6616,0.4807692307692308
lambda_peak_4_32,6617,0.4519230769230769
lambda_peak_4_32,6618,0.4326923076923077
lambda_peak_4_32,6619,0.4519230769230769
lambda_peak_4_32,6620,0.4519230769230769
lambda_peak_4_32,6621,0.49038461538461536
lambda_peak_4_32,6622,0.6153846153846154
