registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,initializer_search_x_min_um,initializer_search_x_max_um,initializer_search_y_min_um,initializer_search_y_max_um,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,influence_u_mad_um,influence_v_mad_um,influence_u_ci_span_um,influence_v_ci_span_um,influence_u_q025_um,influence_u_q975_um,influence_v_q025_um,influence_v_q975_um,influence_replicates,u_multimodal,v_multimodal,local_search_boundary_hit,global_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v6_vs_v2_center_shift_um,qa_v3_status,qa_v6_vs_v3_center_shift_um,qa_v4_status,qa_v6_vs_v4_center_shift_um,qa_v5_status,qa_v6_vs_v5_center_shift_um,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,paired_center_separation_um,slot_assignment_conflict
feasible_domain_multiband_block_consensus,3,zro2_120_formal,42,42,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-14.98097021872222,12.467918462107392,-4.75,-0.5,0.12125303421218972,218.63834669449213,234.75495333666487,85.63059592649108,539.1451489918603,218.75959972870433,320.38554926315595,0.16868737389240993,0.0,0.0,3.5,0.0,-4.75,-1.25,-0.5,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,15.983897972751965,REVIEW,10.332704996600302,PASS,1.041225238118732,REVIEW,1.9021257449420241,209.22244060831264,11.23899532938362,2.23606797749979,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,43,43,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-9.11902239905959,17.726808388763416,-0.5,1.25,120.53294197897645,225.13630175901184,277.94098059862847,84.72711505670324,708.33733939332,345.66924373798827,362.66809565533174,0.17529762916116326,0.125,0.125,0.5,0.6124999999999998,-0.75,-0.25,1.25,1.8624999999999998,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,0.8005399923159228,PASS,1.2481378831048249,PASS,1.3498590176824725,PASS,0.3917023311994639,229.82525075802502,17.70544459582417,4.123105625617661,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,44,44,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-18.961088853636937,-5.144431155993047,-3.25,-1.5,26.472597011062433,201.7448324502881,264.7167989055247,64.19654682980088,557.130775196676,228.21742946135055,328.91334573532555,0.18678731577424143,0.125,0.0,1.0,1.5,-4.25,-3.25,-2.0,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.0870844814275245,STOP,11.604495307113604,PASS,1.0314894056240091,PASS,0.3344462228628321,241.3911115154149,13.101968969093047,1.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,45,45,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-6.571930217144805,18.134711341108172,-3.5,-1.5,21.24002097432009,174.43688842029394,220.36492269498578,52.76529298302731,468.8071250726271,195.67690939461403,273.1302156780131,0.21783664741583214,0.125,0.25,0.25,1.5,-3.5,-3.25,-2.0,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,0.8619552888782521,PASS,2.365245597682272,PASS,1.278914483723573,PASS,0.5100630015267021,194.21729682340816,13.91274315428083,1.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,46,46,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-15.675292535303996,-4.6737530388491075,-3.25,-2.5,44.10374278758188,219.61085109917548,274.337570560623,77.34249855489105,615.3946630022715,263.71459388675737,351.6800691155141,0.16826517481633446,0.0,0.0,0.25,0.75,-3.5,-3.25,-3.25,-2.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.908216112462609,REVIEW,6.061834023358908,PASS,2.084440368887854,PASS,0.46891796348385345,258.767140574805,15.069093314971118,2.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,47,47,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-13.224584947671095,22.29161603188459,-2.5,-0.5,29.01229967405527,192.46769959762628,250.97997798224316,76.80517807376766,549.2651553276924,221.47999927168155,327.7851560560108,0.16737092487070024,0.0,0.125,1.5,0.75,-3.5,-2.0,-0.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.6109053262113022,PASS,1.378671745190925,PASS,1.116708173229047,PASS,1.031046847285535,227.7069512866167,12.900581500736926,3.3541019662496847,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,48,48,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-5.795881602328349,16.142159768737546,-2.0,0.5,37.674979212769685,191.15699873015157,268.95761854054086,81.19402143194873,578.9836179154108,228.83197794292124,350.1516399724896,0.166306444083131,0.0,0.0,2.75,0.43125,-3.5,-0.75,0.31875,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,9.304085408697494,PASS,1.7495442170429591,PASS,1.5858489145503774,PASS,0.35114157240409144,259.1626981832036,11.030861267615043,3.640054944640259,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,49,49,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,17.71489787567886,-2.0675722114548734,0.25,-1.5,12.11731463410588,12.89335107929448,77.03768148007423,68.21894821814152,170.26729541161612,25.010665713400357,145.25662969821576,0.1386507991962066,0.125,0.0,0.75,0.25,-0.25,0.5,-1.75,-1.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,8.025280858248337,PASS,1.109139930231328,PASS,1.6542294710986263,PASS,0.20624417584100296,13.310799370378707,6.031907541391872,4.031128874149275,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,50,50,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,8.867566190071296,14.959812240028421,-0.25,-1.5,10.291869817718647,11.776906790052454,69.18718354586167,64.55870147901297,155.81466163264574,22.0687766077711,133.74588502487464,0.15683074858637358,0.125,0.0,0.6124999999999998,0.25,-0.5,0.11249999999999982,-1.5,-1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,12.448229197089,PASS,1.009281963388283,PASS,1.5523009834849235,PASS,0.18441671490453296,11.637913719509609,6.621911059195642,2.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,51,51,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,1.4101546111463057,20.62343320595756,-20.25,1.25,0.0,9.757620738426638,51.4065776758577,45.342776163961226,106.50697457824556,9.757620738426638,96.74935383981892,0.2051933354389698,0.0,0.125,0.90625,1.18125,-20.25,-19.34375,1.06875,2.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.225562568172544,STOP,3.186825891718688,STOP,5.991533353644119,STOP,0.3033513866024124,7.312567988978125,6.430977972743199,2.8284271247461903,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,52,52,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-7.658788377620389,19.468395760920085,-4.75,-0.75,17.666774806696754,145.7364443741496,158.59776149763064,71.03225939224441,393.03324007072143,163.40321918084638,229.63002088987506,0.20374461877009442,0.0,0.125,1.75,1.93125,-6.0,-4.25,-2.5,-0.5687500000000001,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.708847100222521,STOP,16.72906914869672,PASS,0.9513980266672828,PASS,0.36299371510706224,140.839511223978,11.44031858946668,4.031128874149275,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,53,53,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-10.909105176422443,29.059880162253997,-7.0,-1.5,5.866882256412648,139.7733555501104,174.31443255862652,78.79048408173551,398.74515444688507,145.64023780652306,253.10491664036203,0.18363346856006535,0.0,0.0,1.0,0.0,-8.0,-7.0,-1.5,-1.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.714459324650034,STOP,17.810916961856694,PASS,0.9666505134708061,PASS,0.7169375831475799,138.22587193378016,10.931316420343375,2.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,54,54,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,14.779283166749309,14.759973190549717,-4.0,-1.5,28.847411244891838,168.26651573152864,215.35728648148216,62.7323758028098,475.2035892607125,197.1139269764205,278.089662284292,0.19984439357302486,0.0,0.0,0.75,1.0,-4.75,-4.0,-1.5,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.177198674525017,REVIEW,6.920731299457852,PASS,1.1534584261690182,REVIEW,1.0115693376141108,208.12430544372816,15.455170807823869,3.605551275463989,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,55,55,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,4.651517053730786,6.535634684355749,-2.0,-0.75,15.758474070159176,142.4912325589382,172.64118881231417,82.01977627187864,412.9106717132902,158.24970662909737,254.6609650841928,0.17024348884168464,0.0,0.0,3.75,1.0,-4.25,-0.5,-1.5,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.769894115915334,PASS,2.1362431004563742,PASS,1.9631328486670194,STOP,0.4603313137047136,152.88667243158275,10.492701252219492,3.905124837953327,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,56,56,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-5.176496600320163,21.764171015724145,-1.25,0.25,70.74786049172944,152.26632428947283,174.9777657826287,59.00107990019364,456.9930304640246,223.0141847812023,233.97884568282234,0.2378235928468384,0.5,0.0,1.25,1.5,-2.0,-0.75,-0.5,1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.371699053455258,PASS,1.8077902402209318,PASS,1.3471015346804596,PASS,0.8130089383200511,176.8902181501397,17.750979282596358,3.0413812651491097,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,57,57,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,12.225297719325525,10.55576548924236,-6.75,-2.5,23.652373384709755,40.053349874289935,66.8811640152777,18.428722938897938,149.01561021317534,63.70572325899969,85.30988695417564,0.7174216614823181,0.125,0.0,1.0,0.75,-7.5,-6.5,-3.25,-2.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.809499990063886,PASS,2.105359712608102,PASS,1.5142778723782178,PASS,0.9619371798335369,35.290552545260404,27.139659312910965,3.640054944640259,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,58,58,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,19.018690949405766,5.807455376006428,-0.75,-0.75,71.57557785749574,200.18770952847308,256.0734673819072,79.80727284469657,607.6440276125727,271.76328738596885,335.8807402266038,0.17992190964374047,0.375,0.0,1.75,0.25,-1.25,0.5,-0.75,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,8.051960767213725,REVIEW,5.851921260939799,PASS,0.5157365697927264,PASS,0.142736468185007,205.5763663695561,14.26039675951078,4.47213595499958,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,59,59,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,5.58687309413178,3.9755009639329333,-0.5,0.25,126.99270200089084,202.1710819902803,272.34590919439887,86.72929389625183,688.2389870818218,329.16378399117116,359.0752030906507,0.1849664145031009,0.0,0.0,1.25,0.0,-0.75,0.5,0.25,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.280902902376904,PASS,0.8434306073639812,PASS,1.1220956871932255,PASS,0.6306907069899997,264.7884486901232,15.491588530561271,4.716990566028302,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,60,60,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,17.34285767510085,9.603810809434258,48.5,-54.0,4.862662619386262,3.780313656778375,6.939426288381769,5.648538597608756,21.230941162155162,8.642976276164637,12.587964885990525,0.4026776677392189,0.0,0.125,2.674999999999997,0.5,46.73125,49.40625,-54.5,-54.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.633139783908572,STOP,0.45119733144603336,STOP,2.559841369293004,STOP,0.5516398976800564,4.748761299599081,2.790308560936259,2.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,61,61,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-8.139173992407914,3.6895615631292107,-1.25,-0.5,37.95530792855808,121.13900182384648,151.92389532548754,47.15105119581972,358.1692562737118,159.09430975240457,199.07494652130725,0.31189654835520264,0.0,0.0,0.5,1.75,-1.25,-0.75,-1.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.4804224638631314,REVIEW,9.49136711321428,PASS,1.4210072061710362,PASS,0.5206637494544423,148.55644302597528,16.386390015358437,3.8078865529319543,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,62,62,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-23.121248911457545,16.730020249587536,-1.25,-0.5,106.8477488161193,252.12786173786475,342.72272883801753,84.79495849671241,786.493297888714,358.97561055398404,427.51768733472994,0.16745172665487174,0.0,0.0,0.6812499999999999,0.75,-1.43125,-0.75,-0.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.5793389359236738,PASS,1.9744156538520365,PASS,1.1576874131311685,PASS,0.13453003042969247,286.5081623837439,18.58446947357561,0.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,63,63,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-9.15946178549699,9.405658578488396,-1.25,0.25,122.31614639650135,244.6118065329895,343.57631097254546,102.41093311083128,812.9151970128676,366.92795292949086,445.9872440833767,0.16350314684894052,0.125,0.0,0.25,0.0,-1.5,-1.25,0.25,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.153567153536705,PASS,0.8139323346655752,PASS,1.1381686745474051,PASS,0.582712117355167,307.6660049656543,16.877486216423318,3.5355339059327378,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,64,64,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-1.385831519490925,13.906049099406959,-0.25,0.25,93.88707420269736,210.7554708533882,209.9158654522393,94.4023347246845,608.9607452330094,304.64254505608557,304.3182001769238,0.17661967775993018,0.0,0.0,0.0,0.75,-0.25,-0.25,-0.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.4885659311916335,PASS,0.5240076020631286,PASS,1.0764824143449923,PASS,0.6307112663521216,184.76779330293908,12.55873377956154,4.301162633521313,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,65,65,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,1.3747295408978446,13.657126238532411,-2.0,-0.5,28.602483360996104,149.09629814220054,171.54631476600298,74.13265998987798,423.3777562590776,177.69878150319664,245.67897475588097,0.21567793876394023,0.0,0.0,2.5,0.25,-3.25,-0.75,-0.5,-0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.9850934829905116,PASS,1.739776423436222,PASS,0.959472675101265,PASS,0.8631734505168231,147.8887949542365,13.078246304734895,3.2015621187164243,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,66,66,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,6.35177876527882,11.163754508889722,-1.25,-1.5,53.93934553288495,217.91358788793065,226.24813193226873,75.69270236624072,573.793767719325,271.8529334208156,301.94083429850946,0.16381650568235448,0.0,0.5,1.0,2.0,-1.25,-0.25,-2.5,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,17.156817710035934,STOP,40.46995171896297,STOP,37.03508081562034,STOP,29.133600960933325,204.68555386156442,8.047687317918093,1.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,67,67,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-20.324954670585704,23.29257379829635,-1.5,-0.5,100.72821353291955,278.01925966491854,368.90794381650466,87.31234669811295,834.9677637124557,378.7474731978381,456.2202905146176,0.15476450820298282,0.25,0.0,1.18125,1.0,-2.5,-1.31875,-0.75,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.595198276424968,PASS,1.9257825360090668,PASS,1.3628275797780334,PASS,0.03853122871871794,311.6656430155202,16.901072422039604,3.8078865529319543,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,68,68,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,11.358753887559995,19.26733711001028,-0.75,0.25,168.23876068520974,303.1361104919,407.9943585611986,101.01574306774584,980.3849728060543,471.37487117710975,509.0101016289445,0.14530284612056024,0.25,0.0,0.75,1.25,-1.25,-0.5,-0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.316372101804994,PASS,1.6190893293372286,PASS,1.1542856582432437,PASS,0.16156066706826022,342.71538829278535,19.06432433617001,3.605551275463989,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,69,69,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.308006398137442,23.931827838612325,2.0,-0.25,23.533515101891446,25.532064861520514,26.081591757025837,47.251994836432935,122.39916655687074,49.06557996341196,73.33358659345878,0.25525486991495405,0.75,0.0,2.79375,0.25,0.70625,3.5,-0.5,-0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.127144084734618,PASS,1.5667804942413024,STOP,0.728065290196519,PASS,0.8245497513510698,22.7749750434258,6.379815419838318,1.8027756377319946,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,70,70,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-29.423105001318667,15.467232601893398,-1.5,-0.5,75.8933339524441,252.93495385899502,338.888474803903,86.35183882912241,754.0686014444645,328.8282878114391,425.24031363302544,0.17576588869834883,0.125,0.0,0.75,1.5,-1.5,-0.75,-1.25,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,8.911122136398738,PASS,1.7004000061176783,PASS,1.2357087409069196,PASS,0.5157398000279662,291.6243183544661,15.513496434828008,4.47213595499958,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,71,71,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,9.689755796339538,24.035111592353292,-4.25,0.75,0.03275730205344358,99.96097933149514,122.5954540206631,53.944776020840706,276.5339666750524,99.99373663354858,176.5402300415038,0.1639853632293513,1.875,0.0,4.0,0.25,-4.25,-0.25,0.5,0.75,12,True,False,False,False,fixed-domain_component,STOP,delete-one centre distribution is multimodal; delete-one MAD above review threshold,PASS,12.735932677487835,PASS,4.130146610714045,REVIEW,0.6834565094495632,STOP,3.4447462709024523,97.71789041559866,7.217258330923417,1.4142135623730951,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,72,72,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-3.89995882067178,12.825406264024222,-0.25,1.0,45.13677928363282,73.94121290815002,95.02997167497979,34.78761694507121,248.89558081183384,119.07799219178284,129.817588620051,0.44789082605466624,0.5,0.0,1.5,0.5,-1.25,0.25,0.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,14.269576786200455,PASS,1.0204684595115099,PASS,1.5438318880029103,PASS,0.3058437007544642,120.5662574902387,10.433009286489435,4.716990566028302,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,73,73,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-16.614523159902525,7.115873784527411,-1.25,-1.5,64.60289983572716,93.36097642610716,131.40989191012022,45.876358374847314,335.2501265468019,157.96387626183432,177.28625028496754,0.23171143676353154,0.0,0.0,0.54375,1.25,-1.79375,-1.25,-2.0,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.870880490928569,PASS,2.146937927792821,PASS,1.1787540145467637,PASS,0.4509404652173419,98.84349996642216,10.472207395408832,4.6097722286464435,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,74,74,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-26.89373378660932,11.410642804788871,-0.75,-1.5,42.882897338631864,56.01622514701491,116.87051461423275,49.98492671883459,265.75456381871413,98.89912248564677,166.85544133306735,0.2367172854352186,0.0,0.0,0.5,1.75,-0.75,-0.25,-2.25,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.8055213049551493,PASS,1.3225550206392997,PASS,1.1482963377856854,PASS,0.5844015942098199,75.0633833985704,11.19991752910992,2.23606797749979,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,75,75,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-0.31915020400771965,17.655726311328113,-0.25,0.25,4.7588538341605995,6.786170890640893,22.006445323851576,28.001092704857278,61.552562753510344,11.545024724801493,50.00753802870885,0.1700024279624288,0.0,0.25,1.0437499999999997,1.0,-0.75,0.29374999999999973,-0.75,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.8310163457047,REVIEW,0.6270992714223793,PASS,1.419491400565434,PASS,0.5463925715399941,7.1227548751014815,3.6466560679208735,4.031128874149275,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,76,76,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.779350752572396,11.671352636346882,-0.25,-1.5,30.504116578861883,37.15921843914326,51.48379255023351,48.57155599514981,167.71868356338845,67.66333501800514,100.05534854538331,0.2653270576288188,0.0,0.0,0.0,0.0,-0.25,-0.25,-1.5,-1.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,12.973748628457452,PASS,1.3369721217407258,PASS,1.1771896388128065,PASS,0.5662601833991128,39.52176616472615,6.672124129594589,4.609772228646444,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,77,77,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,5.233178989173804,10.42779232322498,-2.0,-0.5,46.97565524622138,151.72648276410365,196.6196921250227,78.80977532177712,474.13160545712486,198.70213801032503,275.42946744679983,0.1639179749082838,0.0,0.125,0.5,1.5,-2.5,-2.0,-1.25,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.492880864603541,REVIEW,7.126634510677497,PASS,1.7878578343760263,PASS,0.642758951741558,160.99730786883813,13.11868513795029,1.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,78,78,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-10.140983915430343,16.70184585729041,-0.25,-0.75,18.943863353203284,20.287434243908322,41.65686949384609,36.3399168885485,117.2280839795062,39.231297597111606,77.99678638239459,0.19326007995760958,0.125,0.0,1.0,0.75,-0.5,0.5,-1.5,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,7.811137126229083,REVIEW,0.8030818989216943,PASS,3.1137172658045356,PASS,0.6505977098604205,27.854655189258143,4.7935330632782955,1.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,79,79,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.206521533043976,13.02335954949783,-2.5,-0.75,12.558798289605154,48.13930348048688,91.0961195182192,60.58624511302313,212.3804664013344,60.69810177009204,151.68236463124234,0.14920933227931754,0.75,0.0,2.75,1.25,-3.0,-0.25,-1.5,-0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.973552019866254,STOP,1.5495460799664988,STOP,1.7073184951579088,STOP,1.4282550515436858,39.073813170683174,6.556000028898895,1.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,80,80,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.667143487742862,12.895070358889056,-0.75,0.25,118.90157735004792,191.14876012177143,243.09946388513305,74.08401423160505,627.2338155885575,310.0503374718194,317.1834781167381,0.18226308268891198,0.0,0.375,0.25,1.0,-0.75,-0.5,-0.75,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.664915733292,PASS,1.2334780909656626,PASS,1.54962389531799,PASS,0.45069026116681404,247.43360248003427,15.791580600105947,3.3541019662496847,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,81,81,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-17.883928265156126,17.098297206482076,-0.75,0.25,138.2992330545215,204.90462359416955,274.1185230625891,78.04892831432251,695.3713080256026,343.20385664869104,352.1674513769116,0.17883065438778364,0.0,0.0,0.0,1.0,-0.75,-0.75,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.829537165351987,PASS,1.2940977251099315,PASS,1.3742810113500412,PASS,0.3332699927636437,262.63748966700837,17.948499047008497,3.2015621187164243,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,82,82,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-18.128890153022898,12.507793685502717,-1.25,0.25,88.17018366744082,196.30012547497122,219.49893126589905,95.94051576134441,599.9097561696555,284.470309142412,315.43944702724343,0.16971051047657346,0.0,0.0,1.25,0.5,-1.5,-0.25,-0.25,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,1.7875884323737163,PASS,0.8432670388060567,PASS,1.7646876245817689,PASS,1.0990655975181833,177.22890538487255,15.514532674846201,3.905124837953327,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,83,83,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.518175924075619,15.784866754617944,-0.25,0.25,146.44405432448633,207.24154529281165,270.43849481213647,83.47007945693308,707.5941738863676,353.68559961729795,353.90857426906956,0.1618779403619037,0.125,0.125,0.25,1.0,-0.5,-0.25,-0.5,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.74835879974368,PASS,1.4634223283664383,PASS,1.0623003295477904,PASS,0.5065468219872902,221.64982118378745,16.011078290474863,4.272001872658765,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,84,84,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-42.26550258698334,10.827152688807848,-0.25,0.25,128.4403752453025,190.38042745171867,244.36376867373286,74.23571277306219,637.4202841438162,318.8208026970212,318.59948144679504,0.18319578586775329,0.0,0.0,0.0,1.0,-0.25,-0.25,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.9946914122970387,PASS,1.4854913970071641,PASS,1.1986003774026712,PASS,0.6566876058792944,183.92473553948017,16.875783550317845,2.5,,
