registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,initializer_search_x_min_um,initializer_search_x_max_um,initializer_search_y_min_um,initializer_search_y_max_um,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,influence_u_mad_um,influence_v_mad_um,influence_u_ci_span_um,influence_v_ci_span_um,influence_u_q025_um,influence_u_q975_um,influence_v_q025_um,influence_v_q975_um,influence_replicates,u_multimodal,v_multimodal,local_search_boundary_hit,global_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v6_vs_v2_center_shift_um,qa_v3_status,qa_v6_vs_v3_center_shift_um,qa_v4_status,qa_v6_vs_v4_center_shift_um,qa_v5_status,qa_v6_vs_v5_center_shift_um,qa_v6_status,qa_v6_vs_v6_center_shift_um,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,paired_center_separation_um,slot_assignment_conflict
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,40,40,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,13.368031255764562,13.788239114231907,9.0,0.0,46.9059998730654,0.15198750435371067,268.8969412853397,75.61563960618759,391.57056826894643,47.05798737741911,344.5125808915273,0.19665969240370812,0.5,0.125,1.1812500000000004,0.75,8.5,9.68125,-0.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,10.308820285588382,PASS,10.142838924459316,PASS,9.916167518024206,PASS,10.107583080935685,PASS,10.32593821403169,216.57223122671758,16.07903078993061,2.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,41,41,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,23.757785486099706,5.468973743826697,9.5,0.5,28.74733602259973,0.37433285892052404,210.1265082453977,57.380991936736635,296.62916906365456,29.121668881520254,267.5075001821343,0.2552565607282513,0.25,0.0,1.1812500000000004,0.25,8.31875,9.5,0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,10.483275553465194,STOP,1.118595671805487,PASS,11.740223666285177,PASS,10.975995065401028,PASS,11.002840542332693,235.74868807373213,16.831900137946448,4.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,42,42,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-10.475197554832544,12.912904643178807,-0.25,0.0,61.745507003577664,112.1866632784802,232.6636718374982,84.07366860436916,490.6695107239252,173.93217028205785,316.7373404418674,0.16868737389240993,0.0,0.0,0.5,0.43125,-0.5,0.0,-0.43125,0.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,11.686890853626569,REVIEW,5.805039644657857,PASS,3.5398741084755856,REVIEW,2.63431984712025,PASS,4.527692569068708,209.22244060831264,11.23899532938362,2.23606797749979,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,43,43,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-9.612876583472168,18.23287957401129,-1.0,1.75,123.17017809017455,215.63997219673442,275.4488356602128,83.65707491917217,697.916060866294,338.810150286909,359.10591057938495,0.17529762916116326,0.0,0.125,0.0,0.5,-1.0,-1.0,1.25,1.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,0.15198642748885283,PASS,0.7148610524421415,PASS,1.9340136820229117,PASS,0.90648787686335,PASS,0.7071067811865471,229.82525075802502,17.70544459582417,4.123105625617661,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,44,44,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-0.20027117166818553,-4.373574551994304,15.5,-0.5,13.122631203207742,0.02852835807550786,247.45538084885823,69.50766500852964,330.11420541867113,13.15115956128325,316.9630458573879,0.18678731577424143,0.125,0.0,2.0874999999999986,0.0,14.5,16.5875,-0.5,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,12.693960135743735,STOP,7.338607985871164,PASS,17.9551372752924,PASS,18.68314316320108,PASS,18.7766477306254,241.3911115154149,13.101968969093047,1.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,45,45,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,15.19477207422295,19.36887962743127,18.25,0.0,13.980242473041725,0.0,200.96761017756592,56.70981888333762,271.65767153394523,13.980242473041725,257.67742906090353,0.21783664741583214,0.125,0.0,1.40625,0.5,17.75,19.15625,-0.5,0.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,21.4117059138211,PASS,21.654317820733105,PASS,20.58922414847766,PASS,22.03498792931605,PASS,21.80166278062295,194.21729682340816,13.91274315428083,1.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,46,46,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-8.919687789678305,-4.256255109657097,3.5,-2.0,64.04066708769166,31.76696510564515,264.6028531082485,79.21576901721645,439.6262543188017,95.80763219333681,343.8186221254649,0.16826517481633446,0.25,0.0,3.1125,0.25,1.25,4.3625,-2.0,-1.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.448940943919879,REVIEW,1.110212773627682,PASS,5.281890489207101,PASS,6.578248972561387,PASS,6.768493185340439,258.767140574805,15.069093314971118,2.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,47,47,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,0.036643201165177844,23.129666140477436,10.75,0.5,19.45244313460293,0.0,242.16166572186563,77.67577906883511,339.2898879253037,19.45244313460293,319.8374447907007,0.16737092487070024,0.125,0.25,1.0,0.5,10.0,11.0,0.0,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,16.817046058745664,PASS,12.446593360376868,PASS,14.32999578083042,PASS,14.306110566319502,PASS,13.287682265918313,227.7069512866167,12.900581500736926,3.3541019662496847,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,48,48,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.295993547837671,16.123834267484607,-0.5,0.5,72.5509240235099,142.1467317449014,268.95761854054086,81.19402143194873,564.8492957409009,214.6976557684113,350.1516399724896,0.166306444083131,0.0,0.0,0.4312499999999999,0.25,-0.5,-0.06875000000000009,0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,10.325158034167169,PASS,0.7318821732585544,PASS,2.8086965287046164,PASS,1.8019877398159994,PASS,1.5,259.1626981832036,11.030861267615043,3.640054944640259,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,49,49,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,17.471025033681393,-1.5645552764158248,0.0,-1.0,12.178011390936861,12.682386668355715,73.6267228745473,72.58047851957295,171.06759945341284,24.860398059292578,146.20720139412026,0.1386507991962066,0.125,0.0,0.8625,0.54375,-0.3625,0.5,-1.3625,-0.8187500000000001,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.513129687056183,PASS,0.5553441601095163,PASS,2.0258503321052737,PASS,0.7315265443633218,PASS,0.5590169943749481,13.310799370378707,6.031907541391872,4.031128874149275,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,50,50,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,8.623693348073829,15.462829175067471,-0.5,-1.0,10.309114316026449,11.709970059426734,64.73580223230957,68.80997237902575,155.56485898678852,22.019084375453183,133.54577461133533,0.15683074858637358,0.0,0.0,0.25,0.54375,-0.5,-0.25,-1.3625,-0.8187500000000001,12,False,False,False,False,fixed-domain_component,PASS,,PASS,12.799675402556662,PASS,0.47513215860438307,PASS,1.8096153637248855,PASS,0.7239329706796506,PASS,0.5590169943749481,11.637913719509609,6.621911059195642,2.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,51,51,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-1.5835129974174031,21.160046893293657,-23.25,1.75,2.9145368903238524,2.6690961181318213,47.33950149301172,46.86652686321748,99.78966136468487,5.583633008455674,94.2060283562292,0.2051933354389698,0.0,0.0,0.3625000000000007,0.6124999999999998,-23.25,-22.8875,1.5,2.1125,12,False,False,False,False,fixed-domain_component,PASS,,PASS,5.220254072377155,STOP,0.5601995577217614,STOP,3.0726932865150745,STOP,2.8956854402573624,PASS,3.0413812651491097,7.312567988978125,6.430977972743199,2.8284271247461903,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,52,52,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,7.837000601907785,19.02905090555796,10.75,-1.0,16.194739003093986,0.04659355262548248,159.7405697031089,68.0412449069692,244.02314716579752,16.241332555719467,227.78181461007807,0.20374461877009442,0.0,0.125,1.75,2.0,9.5,11.25,-2.0,0.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,10.84583885818304,STOP,1.772521577999637,PASS,14.552667886981734,PASS,15.799738885843976,PASS,15.502015997927494,140.839511223978,11.44031858946668,4.031128874149275,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,53,53,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,6.589588792635457,28.846082647636408,10.5,-1.5,25.040212245431995,0.0,174.31443255862652,78.79048408173551,278.145128885794,25.040212245431995,253.10491664036203,0.18363346856006535,0.25,0.0,1.0,0.5,9.5,10.5,-1.5,-1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,16.405010936877094,STOP,1.354135558389267,PASS,16.584655712021263,PASS,17.965394272579033,PASS,17.5,138.22587193378016,10.931316420343375,2.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,54,54,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,20.047216858719615,16.195721990655112,1.25,0.0,54.98473839911286,58.8804354070939,194.78665385997328,66.31213693805694,374.963964604237,113.86517380620676,261.0987907980302,0.19984439357302486,0.0,0.0,1.5,1.2249999999999999,0.25,1.75,-0.79375,0.4312499999999999,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.8833384392714505,REVIEW,1.461074584010413,PASS,4.477419417403424,REVIEW,4.484985041585081,PASS,5.460082416960387,208.12430544372816,15.455170807823869,3.605551275463989,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,55,55,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,6.648313542842866,6.261219340270054,0.0,-1.0,61.46897103790937,62.54836188938066,172.44459146576253,80.10352447360799,376.5654488666605,124.01733292729003,252.54811593937052,0.17024348884168464,0.0,0.125,0.25,0.6125,0.0,0.25,-1.6125,-1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.9840159392532515,PASS,1.2654614941862765,PASS,3.966876362443096,STOP,2.0233937856411908,PASS,2.015564437074637,152.88667243158275,10.492701252219492,3.905124837953327,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,56,56,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.423498322866002,22.00498960751279,-0.5,0.5,72.1582925384186,146.9972861699249,172.3103443233116,57.88988706704549,449.3558100987006,219.1555787083435,230.2002313903571,0.2378235928468384,0.0,0.125,1.5,1.29375,-0.75,0.75,-0.3625,0.9312499999999999,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.269876844321204,PASS,1.086782089998773,PASS,1.3113952473700186,PASS,1.2514225840516535,PASS,0.7905694150420947,176.8902181501397,17.750979282596358,3.0413812651491097,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,57,57,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,14.231256959064071,11.031294172402003,-4.75,-2.0,23.643456212243215,32.69889350016945,65.09261787076298,18.39535411760231,139.83032170077794,56.34234971241266,83.48797198836529,0.7174216614823181,0.375,0.25,2.4312500000000004,1.5,-7.0,-4.56875,-3.25,-1.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.071950323203741,PASS,0.5481079722600036,PASS,1.5287684569226176,PASS,1.6490659956634113,PASS,2.061552812808828,35.290552545260404,27.139659312910965,3.640054944640259,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,58,58,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,23.27448227088033,6.255495807286666,3.5,-0.25,69.07089156494345,81.98816871974171,254.98495304170117,79.35069327116199,485.3947065975483,151.05906028468516,334.33564631286316,0.17992190964374047,0.25,0.25,1.0,1.1125,3.0,4.0,-0.8625,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.045578023386002,REVIEW,1.703123107655112,PASS,3.810858872690079,PASS,4.318800161791358,PASS,4.2793106921559225,205.5763663695561,14.26039675951078,4.47213595499958,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,59,59,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,6.089890029170828,4.219373805930401,0.0,0.5,130.5697704698245,193.52360529662946,271.08136664212833,85.60807664040034,680.7828190489827,324.09337576645396,356.68944328252866,0.1849664145031009,0.125,0.0,0.5,0.5,-0.5,0.0,0.25,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.630978496852437,PASS,0.782545277461835,PASS,1.4983420435746146,PASS,0.9400536773021322,PASS,0.5590169943749467,264.7884486901232,15.491588530561271,4.716990566028302,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,60,60,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,1.8409601951550272,9.543192979966157,33.0,-54.25,0.17765297553484338,0.36280068118953396,6.830777193475273,5.662958226759487,13.034189076959137,0.5404536567243774,12.49373542023476,0.4026776677392189,0.0,0.25,0.6124999999999972,0.6812499999999986,32.3875,33.0,-54.25,-53.56875,12,False,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum,PASS,17.27184709170506,STOP,15.063243368674353,STOP,12.949400800893017,STOP,14.952039989343836,PASS,15.502015997927495,4.748761299599081,2.790308560936259,2.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,61,61,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-0.13366253470665512,4.091788241277108,6.75,0.0,28.54731998763917,1.0792203708746828,147.48043689520864,47.71521879378814,224.82219604751066,29.626540358513854,195.1956556889968,0.31189654835520264,0.5,0.0,1.6124999999999998,0.5,5.5,7.1125,0.0,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.244819755902865,REVIEW,1.6373370840890993,PASS,6.9677316497870025,PASS,7.635516590476997,PASS,8.015609770940701,148.55644302597528,16.386390015358437,3.8078865529319543,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,62,62,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-22.85599631799832,17.976872711454277,-1.0,0.75,108.4351700780914,253.1681378489499,315.8711254856672,92.85783332554982,770.3322667382583,361.6033079270413,408.728958811217,0.16745172665487174,0.0,0.125,11.0,0.25,-1.0,10.0,0.5,0.75,12,True,False,False,False,fixed-domain_component,STOP,delete-one centre distribution is multimodal; delete-one CI span above review threshold,PASS,1.8478382048241933,PASS,0.8731236939898724,PASS,1.7277401750068138,PASS,1.2401388208171107,PASS,1.2747548783981957,286.5081623837439,18.58446947357561,0.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,63,63,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-8.40646350804283,9.646477170277041,-0.5,0.5,130.09156357835028,235.59447157578467,340.3548755101587,100.48961056321028,806.530521227504,365.68603515413497,440.844486073369,0.16350314684894052,0.25,0.125,1.43125,0.25,-1.0,0.4312499999999999,0.25,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.530707921766785,PASS,0.5949349582015295,PASS,1.345468470841805,PASS,0.9896519014385454,PASS,0.7905694150420947,307.6660049656543,16.877486216423318,3.5355339059327378,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,64,64,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-1.6388671121148606,13.659122007200668,-0.5,0.0,93.53359346123523,210.35515984073848,210.39572170432416,91.03726580075035,605.3217408070482,303.8887533019737,301.4329875050745,0.17661967775993018,0.5,0.0,1.5,1.3625,-1.0,0.5,-0.8625,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.1465943202714515,PASS,0.7382324234889145,PASS,1.0797448357198745,PASS,0.3934859887889423,PASS,0.35355339059327373,184.76779330293908,12.55873377956154,4.301162633521313,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,65,65,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,3.1307074382212803,14.135709171900878,-0.25,0.0,58.657458598046794,110.4387107985825,169.83097082580673,73.11876452269956,412.0459047451356,169.0961693966293,242.9497353485063,0.21567793876394023,0.0,0.25,0.25,1.25,-0.25,0.0,-1.0,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.1795732543198403,PASS,0.6797153121331341,PASS,2.7530871854179937,PASS,1.4676408422784895,PASS,1.8200274723201297,147.8887949542365,13.078246304734895,3.2015621187164243,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,66,66,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,7.110885543150627,11.904535785508592,-0.5,-0.75,55.06276171159546,215.6706994530261,203.09464872870598,82.16673374066247,555.99484363399,270.73346116462153,285.2613824693684,0.16381650568235448,0.0,0.0,0.5,0.5,-1.0,-0.5,-1.0,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,16.444197311777792,STOP,39.698282636255385,STOP,36.32479503362568,STOP,28.40726541162107,PASS,1.0606601717798212,204.68555386156442,8.047687317918093,1.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,67,67,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-20.812700354580635,24.298607668374448,-2.0,0.5,104.66634174644312,271.9309414373735,346.7827068007431,91.80806593371688,815.1880559182766,376.59728318381667,438.59077273445996,0.15476450820298282,0.0,0.0,0.25,0.25,-2.0,-1.75,0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.790855564542052,PASS,0.8182866809466892,PASS,2.431478335430276,PASS,1.1429228053765061,PASS,1.1180339887498947,311.6656430155202,16.901072422039604,3.8078865529319543,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,68,68,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,11.120989545980175,20.270316729879557,-1.0,1.25,165.36316956532374,302.59228846245264,364.71140004286644,111.34903545304294,944.0158935236857,467.9554580277764,476.06043549590936,0.14530284612056024,0.0,0.0,1.0,0.0,-1.5,-0.5,1.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.870628975579396,PASS,0.6006859414490768,PASS,2.174141841546854,PASS,1.1918973175077812,PASS,1.0307764064044163,342.71538829278535,19.06432433617001,3.605551275463989,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,69,69,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.061079305931152,23.678792245988387,2.25,-0.5,24.143522702741702,24.74883963658451,27.31789690426161,46.5185792459159,122.72883848950372,48.89236233932621,73.8364761501775,0.25525486991495405,0.0,0.25,0.8625,1.225,1.8875,2.75,-1.725,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,5.827686612769067,PASS,1.3209810634968144,STOP,1.079890939830702,PASS,1.0913146510482687,PASS,0.3535533905932755,22.7749750434258,6.379815419838318,1.8027756377319946,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,70,70,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-14.418115955994251,15.783940274194258,13.5,0.0,16.975733740903344,0.0,329.2178264544069,86.99005600720277,433.18361620251306,16.975733740903344,416.2078824616097,0.17576588869834883,0.625,0.0,15.43125,0.25,-1.75,13.68125,0.0,0.25,12,True,False,False,False,fixed-domain_component,STOP,delete-one CI span above hard maximum; delete-one centre distribution is multimodal; delete-one CI span above review threshold,REVIEW,12.103313835513282,PASS,15.496294054123663,PASS,16.05830155352575,PASS,14.793852109337399,PASS,15.008331019803633,291.6243183544661,15.513496434828008,4.47213595499958,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,71,71,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,13.930275866769989,23.23324531155797,0.0,0.0,42.70950333441992,49.049894926379,115.18210759742578,58.37575483042481,265.3172606886495,91.75939826079892,173.55786242785058,0.1639853632293513,0.25,0.375,1.0437499999999997,1.0,-0.43125,0.6124999999999998,-0.5,0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,8.425699401856635,PASS,0.26774857073386754,REVIEW,3.6342256030317746,STOP,0.9256132044861023,STOP,4.315669125408017,97.71789041559866,7.217258330923417,1.4142135623730951,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,72,72,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.649902847917119,12.83456901465069,-1.0,1.0,47.07468271952197,69.26612268569933,95.02997167497979,34.78761694507121,246.1583940252723,116.34080540522129,129.817588620051,0.44789082605466624,0.0,0.125,0.25,0.75,-1.25,-1.0,0.5,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,15.004674408864311,PASS,0.862155329057492,PASS,2.2723141126755255,PASS,0.7896422592167383,PASS,0.75,120.5662574902387,10.433009286489435,4.716990566028302,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,73,73,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-16.852287501482348,8.118853404396685,-1.5,-0.5,63.01095466843828,94.24510751502748,121.47787606663664,50.10789017994779,328.8418284300502,157.25606218346576,171.58576624658443,0.23171143676353154,0.0,0.0,0.5,1.04375,-2.0,-1.5,-1.54375,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.179033705661749,PASS,1.138402103894325,PASS,2.1218763817449457,PASS,0.6642632428242173,PASS,1.030776406404415,98.84349996642216,10.472207395408832,4.6097722286464435,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,74,74,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-26.881516785774032,12.410568174449322,-0.75,-0.5,42.882897338631864,56.01622514701491,105.75607805196356,54.063546211452646,258.718746749063,98.89912248564677,159.8196242634162,0.2367172854352186,0.125,0.125,0.25,1.0,-1.0,-0.75,-1.0,0.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.887742535735365,PASS,0.34763685499764435,PASS,2.14806677590004,PASS,0.7982052478332647,PASS,0.9999999999999993,75.0633833985704,11.19991752910992,2.23606797749979,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,75,75,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-0.8191128888379454,17.66183481174576,-0.75,0.25,4.789092360348054,6.712699127923719,22.006445323851576,28.001092704857278,61.50932951698063,11.501791488271774,50.00753802870885,0.1700024279624288,0.0,0.0,0.7937499999999998,0.8625,-0.93125,-0.13750000000000018,-0.11249999999999999,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.885924499312774,REVIEW,0.14882452356292075,PASS,1.4097376483140962,PASS,0.14473853332484318,PASS,0.5,7.1227548751014815,3.6466560679208735,4.031128874149275,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,76,76,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.523260909739638,12.168261070968285,0.0,-1.0,29.224020426489094,37.113544685976905,51.10991839376857,48.70854569988789,166.15602920612247,66.337565112466,99.81846409365646,0.2653270576288188,0.25,0.25,0.5,1.1125,-0.5,0.0,-1.8625,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,12.653136531577475,PASS,1.0385358331083268,PASS,1.301399463465194,PASS,0.05929344890007284,PASS,0.5590169943749477,39.52176616472615,6.672124129594589,4.609772228646444,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,77,77,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,11.241893957762981,11.104434345458571,4.0,0.25,33.52062741571797,38.263630026552256,184.0441989492681,84.40554631539592,340.23400270693423,71.78425744227022,268.449745264664,0.1639179749082838,0.0,0.125,1.5,1.225,2.75,4.25,-0.725,0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.882174304422609,REVIEW,1.1982692641592914,PASS,5.131011731921347,PASS,5.737506847683815,PASS,6.046693311223912,160.99730786883813,13.11868513795029,1.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,78,78,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-10.644000850469391,16.457973015292943,-0.75,-1.0,20.156279840170235,17.24539441030069,40.64161773787978,36.221955210990046,114.26524719934076,37.401674250470926,76.86357294886983,0.19326007995760958,0.0,0.25,2.1125,1.0437499999999997,-0.93125,1.18125,-1.68125,-0.6375000000000002,12,False,False,False,False,fixed-domain_component,PASS,,PASS,8.312793734108311,REVIEW,0.8613098642616311,PASS,3.63765453126834,PASS,1.2085415415133378,PASS,0.5590169943749472,27.854655189258143,4.7935330632782955,1.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,79,79,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-10.95356057075959,13.258069640868827,-1.25,-0.5,28.366526573608105,36.795572605273776,90.89912923469575,60.51868738852911,216.57991580210674,65.16209917888187,151.41781662322487,0.14920933227931754,0.375,0.25,1.18125,2.40625,-1.68125,-0.5,-2.475,-0.06875000000000009,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.653741957474934,STOP,0.8568055089621913,STOP,2.8527228173626744,STOP,0.27477904041872714,PASS,1.2747548783981943,39.073813170683174,6.556000028898895,1.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,80,80,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-11.661109617664765,13.382816042883992,0.25,0.75,128.6576678208305,179.030094680506,233.33994204927708,74.41904136457225,615.4467459151858,307.6877625013365,307.75898341384936,0.18226308268891198,0.0,0.25,0.5,0.75,0.0,0.5,0.25,1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.555465967651897,PASS,0.5705902197988654,PASS,1.819343537301477,PASS,1.0544185133478827,PASS,1.1180339887498953,247.43360248003427,15.791580600105947,3.3541019662496847,,
