split,family_index,family_id,token_count,token_dt,seed_spawn_key
train,214,17dd59ced3c8129a70d67c46308a678e9b505182c4f0e6cd2d2a0f4574ef4ae5,128,0.04456740521859827,"(0,)"
train,215,919ea016721abef0806592353524b3a33d0ce38a88a100e5bae2e452613bb058,128,0.055355524830809695,"(0,)"
train,216,dfaf2ff13f2bb9e81c0a6a40219eb0cfe8bdf67b8cb637692d8aa4a60a6b399c,128,0.05608016711033297,"(0,)"
train,217,730d0fcf1fe17de809d9f4d9175b37d9a61c315a9dc0a922e74a5bdb608d7588,32,0.04912690677496359,"(0,)"
train,218,f95bebc4029d347200651f1a73426443912188a737de006f0948c37216a0db56,128,0.05116893239980642,"(0,)"
train,219,177e5a39513976f49a7876b615a85699481fbdbfc1bee2165f58e30f13006244,64,0.01620066724517055,"(0,)"
train,220,ff3a5b9f81b2afb173a6330c311849ebed3efa0c94b99c375919388ede39d50a,32,0.011271508189260478,"(0,)"
train,221,a03fb2d126e181be0614b6c0ffc26ae80e057a8d154029e5e6fb7db2f1669af7,64,0.030410349588337257,"(0,)"
train,222,e5bea826f4f5e938f41d13ad279a5f3e5f5951853d5749546a2de51650db6b1f,128,0.01916981260587471,"(0,)"
train,223,9b83ccfd4abbb91a41b51a9c4558ae0f74e444126ce73ad210b1a2b9cc97690f,128,0.04551098903857114,"(0,)"
train,224,b19b41c731c848e68a5223f906225beefff0957b37c9f147a29c4f29519eb77f,128,0.06749613316181595,"(0,)"
train,225,91c09f006cae89053b42f0827f8f64213af622acddc0b5d9d9a8e2b8796e5894,128,0.04062804171203325,"(0,)"
train,226,4c41b1b4b71a5bdb741de9bc77c2de2d7ceb45796d436e8b45ddc446ac49329b,32,0.030629702431268058,"(0,)"
train,227,7c1fc6fa34977321055b2d64a17e1ec5d09433c4ab4665510414c6b9ed3bb244,32,0.03727287645051682,"(0,)"
train,228,d69691145ed49ff34f873b03d9031df05703b1cbd20a13fa7d7492ff6a071856,32,0.03941602355273798,"(0,)"
train,229,dd1b0956a2d08069fec30a43f789f478583caa01f98f4051753b2b442c282bf5,128,0.07910824227847292,"(0,)"
train,230,db1e89dde5afb98ec76eaba02a9f19b4c1340c024f31f5731df6ed1824c8356b,128,0.012096311851594719,"(0,)"
train,231,bd5fa382867cb958d827addc331cf79a1701b931078f12220dee68c905cc9295,32,0.017432945265456176,"(0,)"
train,232,fdd589e67054784a945063ee912b174bfca0c1eac9d5215608f24099ebfdb8b5,128,0.0327594429793936,"(0,)"
train,233,05e0351d816eb332c325c507ffd7b9d30e172546bd0b5c46ecef31d648dcf730,64,0.07688151209678133,"(0,)"
train,234,261e1c789d8355eab5748fd6ca8728b3c22fa2b14b5d84298f3be945422d15fb,64,0.041732327042418776,"(0,)"
train,235,8de59b9ea770f47d80360bec9b644c824c532a3141c68c26b2f33d38be9d6929,32,0.029122096494275176,"(0,)"
train,236,14a3882105c84e65c25e31ae6069a9c9276beed3cdf399b1dddd629a4701ccb5,64,0.057320226961366356,"(0,)"
train,237,dc24dfaaff8c5d7343e53c73f190a7f489dc029a2c1ec5c380fbae42906b098b,128,0.02684692618519228,"(0,)"
train,238,3e9a1032776bb278836c4b1b422b740683bf62afaa45fec1e0fcd62e3646fbed,64,0.014755080850976668,"(0,)"
train,239,f3dc9af1409be9d1534f49075476374bf038547f81a2755de6aec5edf8b9fa37,128,0.020087956277344998,"(0,)"
train,240,2df29baa0d53ebed04a47911c056eb6a04607c037e38711ff69fbc0f87abb031,64,0.01093904146436299,"(0,)"
train,241,cfec4d1fefdc4a329a2e1cc64c0495bf729417292f9f96d896c50ce6ad4d5573,64,0.014570074350074846,"(0,)"
train,242,f3a26087145331ca52c887a321e3bb20d6738aaaac804ab26f8f19413327e490,64,0.03907928524240834,"(0,)"
train,243,c76ef47f9d58b23f08e8cce2ed6be1be44f6dd4b5068eccdb614a3125e13b1b6,128,0.014623977568194065,"(0,)"
train,244,be69276b88c8480e74c3878c854b4c5de19077f7b3687dfdd1feb06b8a4cb7d6,32,0.06149491703287182,"(0,)"
train,245,a7ac633f8cec15772957375d822ed5ac0c0f9b9bf62b4aa6f4377aad83a958f2,64,0.017884112282096732,"(0,)"
train,246,cdfea3f65a11e20583906930161e71be244308bbe6834664e0ce91b9236c454a,64,0.05208301800606543,"(0,)"
train,247,56cb21799572f69ff942002acc61bea976587f7a921e81bef380538d97fb4fe0,32,0.06495824996405036,"(0,)"
train,248,f0fb3a4b04ef86e5b023e84608a704f20c0ead91864c7d231d3d8d70533fe525,32,0.02301471025787201,"(0,)"
train,249,6b7e89cfd5b21654376f0ead5986f87dd26dcc36a17e956583cd89a21a3e9e6e,64,0.04852003669465171,"(0,)"
train,250,d4b9998d265bc08ab25b7c6b0da78b44e655b74f2c383d0750e797fdf3de62f5,32,0.05780896783109761,"(0,)"
train,251,484372e18d4cd71786e1ae43581f953f775aab92122077f624a4879cc629ea95,64,0.05416132556339915,"(0,)"
train,252,10e5ff833a787bf9eb19f679fa8d932ebd167d6059c81d34f1eb7c192fea2a6c,128,0.054560599670227194,"(0,)"
train,253,760a34d951901ad4c8bca176bef19ab51bd3944e9d65d6db38c5961629737fa3,128,0.019698455168240387,"(0,)"
train,254,a34a0869d853a7d73ae6e46f8d0237396a9ac3b3691fa113747aa7b365069988,32,0.04037715951007529,"(0,)"
train,255,84760892d25bcb18d8bccc0131a1d54d0b4dafd7666aab9df3964ec986ee5c8a,128,0.03953000599281733,"(0,)"
train,256,fb28f53148efc195044b2024222c50e353d41cb2645a5374835baf1d1c14c8ee,128,0.05368517596036842,"(0,)"
train,257,db42dd88c7d873399c92cf39002b94c09a92a0f4c6f43009919a82652ff9f7bb,128,0.023727870675036775,"(0,)"
train,258,30056937bdee947c6b36322ee981c13080657933afb35cd27b5b854639f28f9a,64,0.0614332375339955,"(0,)"
train,259,93df1c2ce5a13f98d82dcf19ff28a39ac0de4b3a361d596448934bcd37d52381,32,0.04887900713340063,"(0,)"
train,260,77746c6835135685d3dbcba1d35ecf5640628f9c621c5db9ac52eea156b6fbcf,128,0.04274384102267295,"(0,)"
train,261,e44d646455e9dae9497a0bc2ca381ca67912c1926672f3f097155bf3d1cfdd5d,64,0.06997530123992048,"(0,)"
train,262,4d0e9271382b22bac9e0bdd5ab2b52502ef4921f540c5bacd40c0b8970119b14,128,0.0674024734785956,"(0,)"
train,263,468f2fd56d3ef6ae0bb8aef6ff8d1b69df69f98447ff2c20712134c437af7332,64,0.038888726467127564,"(0,)"
train,264,3be3371ad7c64564db4c83d3bac9b6fa11a70076de052f46cdd4b513afbf87b1,32,0.013054301616272825,"(0,)"
train,265,600b41849fa8de6758fcc560bbd603b02506b0dbcd591c135c606f538a71baef,128,0.01994546273820657,"(0,)"
train,266,a254c3a508a36ee4c1c832dbb64022441eac7e491091bb4f693125f81e7c2ffd,128,0.058952161302250075,"(0,)"
train,267,c882dfc56713a1b815d622cc8e093b6a707997bf2c594b86ad48a07df857be64,64,0.03559914809789956,"(0,)"
train,268,6e2660df12aa3850364ab5459781d27cc66b0aaeb4096f4e172ab6ebf4b80b83,128,0.013628643382302335,"(0,)"
train,269,739a3d9cb5fc33cfc040f7b2d963ed1c464dd51e23ad1788c193194a16d3629e,128,0.03106872145624212,"(0,)"
train,270,302245945bab478de2a39a071553ef64bad597beafefbb995584a5bcda66d9ff,128,0.07113554749602755,"(0,)"
train,271,b423ca27918c082b57ee4d5876f156da8180dbada43f05b7b06a822dd8674792,32,0.07638346653872052,"(0,)"
train,272,4f9f21e1771fccdf488c7692602e5aafd9487e77a6f85e27c8efc4e45f6ec081,128,0.0745614988122321,"(0,)"
train,273,067b59b81e0189761ca7413a6303d70e11b26d296c863ac3555850547a390761,64,0.02894969590907589,"(0,)"
train,274,66630e5edbdf75af4e17a3acc96b2c0b706170936445c67fa8a33327d9d22a0d,32,0.0772406195161199,"(0,)"
train,275,d651ac82f3ab5f851ca027fc432732db1cf108c971116b819523a25e70407f58,32,0.06763797920764648,"(0,)"
train,276,d6457dc97ce5ad1accb7dfcd98d6ad9454cef5166f25d7c0e0ba3ee088bbe52c,64,0.024977935612267726,"(0,)"
train,277,955cef648f7ada8a92aac43c01f45ab17f44742da5a5821078ea2cea462f9e0a,32,0.04591861727491348,"(0,)"
train,278,63bcf00b40f6cc7dee01b40bddb73fa75d91e0e6501f9cbf76f246129bb3e3b7,64,0.04934331104294531,"(0,)"
train,279,6775e116b3b4f2e622eaedf197021522c8ccab21e515345850d135d8d70df266,64,0.07013554794268348,"(0,)"
train,280,b8093a3277b153577337b016fb608edb554471aefc803838debf7b9e4eb2e0bf,64,0.030898481982679978,"(0,)"
train,281,d35f8e5f080ba806ede75070d6c4ba14c9fee7ddae5b65393e2e2bdb7a85cfb1,64,0.033463092816032616,"(0,)"
train,282,944a25305fc9e07903bb7941a826c62783ff6b2e959b48920375062db1b6e80c,32,0.02729826528297505,"(0,)"
train,283,a75b26428bb91f7ad41e7bac4f60cb7619cda4ac0f822088057b6067ff3269cc,32,0.04028458100455516,"(0,)"
train,284,62cecfc24f7b186595f40b1052d34c11724645868daa67b5f54c08c98b2ba792,64,0.01684630124970561,"(0,)"
train,285,55c87a2bfba8193501b3ea5dbef0e0d04e5ed6de6cb2b7534b4e46153a0799b5,128,0.013798327908428186,"(0,)"
train,286,b8b6752025eec8ec76d9ef5c8768e26fef0b464f8aa4f0e28ceaba95aab70030,64,0.027056985789175175,"(0,)"
train,287,b80bd7230676adeefec6fd3166b4a2faa3be3fdf47b0868c1b55671383c182f7,32,0.02780844025223326,"(0,)"
train,288,8435987cb979c29bf02ea38da3d5d9b884bdf5d2b5edcddd1cef368e23e59e49,64,0.06819232009973916,"(0,)"
train,289,520b2ab520e754cc7af5e7506214a6ee3f1096b6295bc870c3597e9fadc4aa6a,128,0.01857267611641375,"(0,)"
train,290,e3bf06d76c93cb12739f56f93b3f4453a6656789d94a3cd8295aa2e6b5b552e4,128,0.048228072724135984,"(0,)"
train,291,09a2ebb5df6ce12af5cb5a26a1c8c3aea12acacb35fa7b59f42a10832acb4168,128,0.07156973622630156,"(0,)"
train,292,f098dd2d7965ad467f1be38588ba5290a26a305a300d45327d2c9fec8816e02e,128,0.06987397337511823,"(0,)"
train,293,7ae8a38185664dc8be396d6bf4becaa5cb06fbe5cec35b8d5078131e7321b7f7,64,0.020337947706863473,"(0,)"
train,294,7796a6e8012c5f8acb5424904ab903d5d6417bba80491c24fc2969730681bb53,128,0.040201229526598534,"(0,)"
train,295,707c8fbfd9672749c0e55b1f433824fa494d934dad1824980e47ce1088538f24,128,0.010445419878927737,"(0,)"
train,296,3fc6cf2373ec4e857a6828297ed8457a00f607b4cae46e9ff7307c53e7f9aa2c,32,0.022371706258069585,"(0,)"
train,297,f65e4ec348b64bcb51fc95c72f9a7f0151022fddbd9f46db8e035534afa5b6bb,32,0.03242969999575203,"(0,)"
train,298,ba28abb03f3cfa98f0af86b988310c3093464b5093b1a231d94dc3217e33c5d7,64,0.031610170086634824,"(0,)"
train,299,39c949a885a44477d333580e792c470786399ab1db48c27bdd8df9aa02bc1ead,128,0.07314681717806874,"(0,)"
train,300,48f6be9bc1be24a9f5abf2d22c347c56bb9817467d64fee1eb931556ea8b7901,64,0.02801808150929124,"(0,)"
train,301,416b8270c454098bbd1a524d3a6614ce492208d547f70967f90201ea00e4a13b,32,0.04807989197883969,"(0,)"
train,302,7253bfb7275da4dede6f8e517212f3e013db7a8bf0e89311dd4e36bad6a9d428,32,0.04749867566033774,"(0,)"
train,303,ce2fdfea50cd1a39e6755e780554d87d48dab159fb5d204ff55322c2584436bf,64,0.032599846565191014,"(0,)"
train,304,5a34f489519bec2f3c6e864e37500fa66ab06f27ddb3091ee744701c3f40d64c,64,0.0339718054356932,"(0,)"
train,305,d3375d0535fbc43a49a09a5dd7af97e6f020b188bf96cf890ee705a69b17290b,128,0.03184637727784194,"(0,)"
train,306,0f5fa437ba43a8b886b5db5bd55ebfbbdaece38e169a2b76de7cc0135ba1252c,64,0.059701014969899706,"(0,)"
train,307,dc72985573d4860177a8fdbd89c75220c2ccb5481ec423a35c5e6ccf90fc9d8b,64,0.0486646003132324,"(0,)"
train,308,bebaf9a6d16960553e43113a3ca21ea00ab142354fd0d1dabf5c9f0e62f7f192,64,0.022015131399699697,"(0,)"
train,309,15b0e1bb910c8f4517bfe9d6808fb33ba5b25a615f1a35de53df74d5c77aff6f,64,0.022291427419684075,"(0,)"
train,310,e00060df3627b7f0713225fecd659a978003346314153cecd465ba09e7e3d078,128,0.06929639024484748,"(0,)"
train,311,e9c36c66e40d28d8cf17aa2370cd52455fe0c4b841afcb42196f181d43037bd9,128,0.025381122488921368,"(0,)"
train,312,6a63d2338788c03bd6fb99d134d1cd103e2244f950eb5a62a1e8ca11ddd5a75f,128,0.06785264178705364,"(0,)"
train,313,cac51e7ceb731193eb10b31c148f31a72c279d53adb11c6e4f92ea065cdce7c6,128,0.05150668445722312,"(0,)"
train,314,928b24b6c3793c958fe65a95cbdb5b3d3730239830c71f235d39b66ed448fb6d,32,0.011509067035437226,"(0,)"
train,315,e7db933603dfbae933652a3aeb34fe095dd818cccfb43d82af331d8e7a65cb15,32,0.04906745596305926,"(0,)"
train,316,d9e9656066fa237908697589449ac7127faac9d93c3b96ae7db34c2dbd4277ad,32,0.05167083385122376,"(0,)"
train,317,ab0b04d6252b2ce95c361bcbaf1f050382a7e381aea82150be9cf8737ab2123b,128,0.04323955702270155,"(0,)"
train,318,43b40ab3c09f0eb7d7f7cc7074697620c282e5615386e23e1934262eccb8078f,128,0.0524302831660412,"(0,)"
train,319,ec444fed77c52f11d821b253feef05ff7526749b0bae9714f5b4373eee3ffb08,128,0.07110699772311957,"(0,)"
train,320,dfd7568c0bcdffa43f0f979a22df3a46932453952bed72bbb589e1c1fbe590bc,64,0.05660710597818028,"(0,)"
train,321,064aa35dce0520a0e1c1e313ecaa6642f8e8bdeff3ba182904f5f702f70be1d0,128,0.07231038173860259,"(0,)"
train,322,384961451a735fed7c654708dc91db4e8a55c8fa0c830c5f73e41c8208411ea3,32,0.01781898779082014,"(0,)"
train,323,4181682209e75aeada6bbfacb2c05b2f5e7c879bdef51255a89f61173babf5df,64,0.013533653197581904,"(0,)"
train,324,7b1f2675de0cfb9f3066dd8526f1d75ead97b47898b0863f10fb6dc0ad69c9ab,64,0.054683811548234824,"(0,)"
train,325,fcc5711288bf0cbfd0c667a40ee6c4e0b285605c4138c99bc249e2ba80968648,64,0.06120547932300016,"(0,)"
train,326,f3b8838f257ea424ac20052aadd4f6d946ade5c3b4640e18dc4e75cf7098f5f8,32,0.04831205440147848,"(0,)"
train,327,2a3fdc7a1f8129dfd79872bd20f2c277ce2ad767d9de515f45735801ac35b4e5,64,0.02062005787054616,"(0,)"
train,328,458ffa9a4e6d2db4ea7346f47434510829c4ba681a22fde559224409ca739376,32,0.055330685404858124,"(0,)"
train,329,48f80116e22dc319cb0204be89a4e4891f4ac23ea3457b3086461c7353b1d35a,128,0.07749212193534323,"(0,)"
train,330,2b6af180265b140ddd351f1f9497cf3d54efff60eb1b2b34ba6f4b9ef3a1fb0a,64,0.039401005330892684,"(0,)"
train,331,e0461371d64dd3e6e1dd52162a5df26407a9ed98864d5ca524905ee5e34a4884,64,0.07557760114338097,"(0,)"
train,332,9c63eb8c52ca7ed78d4775d48a2a776d16a8df776ecbf10016d796e316603ce9,128,0.06085630516704223,"(0,)"
train,333,ca49cd00da32e289c27df6f895cf4535dc3d67e6821da0f71c81a2a80d616fab,64,0.043093038422723585,"(0,)"
train,334,913a8cce0357d7fe0982cf5ff69c744a0490434ed20bac18b9a8f42cbe80c334,64,0.043620220301917305,"(0,)"
train,335,625dd275efb51e050784d02b8d8974e020a9be5b534a9200e5b0dafc9927edda,32,0.07524857083830101,"(0,)"
train,336,7adbfd25c439efeb59c1b36db1ea50ef9b73009d6d657449b057be4380bfcacf,32,0.055829652608550905,"(0,)"
train,337,5b56bbf568a7071b090ffa7aac33c00ec4bb2c041e6cd47e8016fcfa809c50eb,32,0.05301892338575963,"(0,)"
train,338,66a3ac2aafc6e7bc013793c114c269a2dac4072399502bef16b22bc161372ae3,128,0.07428514931268985,"(0,)"
train,339,b3d2429763f98e39a0700a48500b42e4eab0108f04b1ffc2a010cfbb7e66d2f0,64,0.05685769671685365,"(0,)"
train,340,40a72cbfa6785019c8d527c00ef3dcda03062fe3bbb5eaf6bb1c393786712c63,128,0.024120950485892974,"(0,)"
train,341,b4212e15987203af2127c46a6f142e0d1448aaa19aa1a2dd67b265a9b43b5ecb,64,0.047326762286206525,"(0,)"
train,342,398911a3d9fe7025409812aa5bb19ba62aee38eea7ae429170a4084beca30111,32,0.028916576618380235,"(0,)"
train,343,7108af887cc5be8007da94317ae29fbec9a5cb2a24f2f9505da6cb5804694b3c,32,0.03386837559918857,"(0,)"
train,344,f37125e21bc032c93df2b2eab472753f997a3e881adbac67a5c69d243f2091e4,128,0.03906586461646004,"(0,)"
train,345,4a0c4a566ceec0dd04b6660606f5b372e562b6ff2faa1204c94b8e0500f779e7,128,0.049524441468110324,"(0,)"
train,346,215357cec8fee4c29be6a0b704e0cd40f33deaf943ce727d0461ce2056d97763,32,0.05356561131415182,"(0,)"
train,347,fd5c4d8e7fb951c2a92b5f8c787ba2afab250c30769b6c0071b01b9e81cf9727,128,0.04111173811672681,"(0,)"
train,348,a7cbc84155fe82591104903ac9ad1231ee4211cdc7c43004ecae88c38bcf7106,32,0.0464889092718306,"(0,)"
train,349,e55db081daede25f8ec35853cdf8f05c77266c0e746e2d677053c7662b2f44ec,32,0.010305509589801056,"(0,)"
train,350,5285272ddac64052f86da1a78bbc4af5be042af2922615d4a49f4cd21a579257,128,0.0379536435725582,"(0,)"
train,351,a385f5003e1ee2d3335b4a51b1c6caf1b033196ebce2f238ea1d9a9a48b38843,64,0.013354965134525797,"(0,)"
train,352,0c6845472db3c50c90832c8d3487f81a625264d14d2f5a5790cf3a31d7721fa3,64,0.060991458001596575,"(0,)"
train,353,8a895e14a64f7968448bd2d2e8d596dad76a07e543bb7ad88cfb79a744f3c519,32,0.028721783204046766,"(0,)"
train,354,4aafc101766a152c719b0649b2730f4498e3f5ea09259198f1d2cf90c711e0d1,32,0.05751496937540654,"(0,)"
train,355,84fc5564d71ea134c28e59ee8936817b0eba3bacac9d8448368a570e145f4b30,64,0.05344172165554623,"(0,)"
train,356,b023cc5cd5c89ef62ba723af94591f753e7aac0c372da0a856025da75921fac2,32,0.04604855918866754,"(0,)"
train,357,177a39746563e061082a6286455e05dbaf6ff88d67e867a880142bc73364ee1a,128,0.034900969915909276,"(0,)"
train,358,289ea0a696bf60d50eaca9f7df6b30e9d597d0c66d344f671fffbe15319eac92,64,0.03157057606851448,"(0,)"
train,359,33aa18028f065456f60b332f5363e94e9e17b82d05b6ce6d03df89b8bc087eff,32,0.01794241545822552,"(0,)"
train,360,34e4fabc7300175f2bef83076a3294384c3415294b0ba3ac78497567445d8b65,32,0.011934655526847537,"(0,)"
train,361,3718b00f01d0b18cdffcf73f4d91127714617c3d0421949ffb11044f32ae2637,64,0.0738850226889947,"(0,)"
train,362,16da50a2fe2e53082fdfb3766826ced9ba5304e8a60de6b7c76d4f454618ca70,128,0.031469991386211635,"(0,)"
train,363,93701218702bd2a3db02ec5c4aa23265417ce6943afafef823eebe6dde1d151d,32,0.022703882107976546,"(0,)"
train,364,c1f25fa0130fd403b1c097d46892d669d209f242e9a68fe6cb855d8860aee381,128,0.018045384872680315,"(0,)"
train,365,73118b09cf15ab1734a2eadce93a2637f853be5951d427163d02a9009af54022,32,0.01945494094104853,"(0,)"
train,366,7c5ebb3c9597e2efcff3fcb4a17264c7f9f6da96ab88dfe9875dedd1deba4378,64,0.05528671007600442,"(0,)"
train,367,107243c602f17958aecfd3dacb62a1d395f6b41532cd245ee49253697bd4c015,64,0.02540134585248406,"(0,)"
train,368,522a75d3dc8a25ada58fb2cc9cc69244c5c0418f80331717dae0e34c4fdb0fe4,32,0.059590116545159014,"(0,)"
train,369,22c8dbb8377f3afa54ae8b538f02742d6e511206adaf116a5e479132107aef53,32,0.07074562826346119,"(0,)"
train,370,050f6d023d233e5f40a4fd31e4ce2e6aea88c78aebbb078ae79d769a96060b79,64,0.01982141408335645,"(0,)"
train,371,5e20574e8bd033fb8eb62e2c2f48c6f11405d0e0cead646b8fd45c02b41b8057,64,0.054813385967979765,"(0,)"
train,372,c756af0fb58b8367616c27e5d8b86bf5c17a072fb0bc6456984cb4ae0b749bc7,128,0.06703063398454319,"(0,)"
train,373,5784a47c2fe40c32fb41e94267878ee7cb63a12466bda68df791159ff0e18712,128,0.03938325402932123,"(0,)"
train,374,a52c1f1da38f226fc06a36acee0f22a5f80df17963bdd77e00352326864ed1bd,128,0.020327479050965033,"(0,)"
train,375,cec70f372f23d4da0f55a4b525649782d727687d182142ed506fd91831208fdc,128,0.013374225625584601,"(0,)"
train,376,ef921da5bca28919b9283faea3f16f240b1bcf05e2414060dbc357e8f94dbafb,128,0.03656785761455575,"(0,)"
train,377,60703944dc8d85edc5081576e49a6d61bb1a8a6a72b75d96c19f620bb3cc6e54,64,0.0326342013182881,"(0,)"
train,378,5ccfc820e063bf3a95acccb7e2839f274a1cc9c19cf10a92321f1e3b68acb81b,32,0.042890498596086145,"(0,)"
train,379,eead31beb6d649fcf0fbc72cb8dae8ccd652be135ac52d4542bc99e00d8fdbe0,32,0.06620150197996816,"(0,)"
train,380,14c2d2ba5e0dd31ee54305600e56742654d809699cf669be91de1a5b174eac25,64,0.041955037751157324,"(0,)"
train,381,831f58517cb239b3a8dd24c0aa3e915213f2d9af8a8d8a0c2512de8f839b7a0b,32,0.06484009640562913,"(0,)"
train,382,ec068605a000627feafcf9a096a434dbb53c5527ffadf08db2d6afca617f0812,128,0.02288940215861133,"(0,)"
train,383,851b6c126a2b50c4aa6011bf44e95fa32f307f8261d2b0de5f89ea8e349396c2,32,0.0694335047441717,"(0,)"
train,384,fc6ffa9f8a0fa448c925a668081e40516019b8975256bdcd6166aedfb2420934,32,0.02227979281795734,"(0,)"
train,385,e2e69293fad887033601eed75c986d18ffe5ebb8f9e2d7201fe87de3c5256194,32,0.0691445567625526,"(0,)"
train,386,ba8440a45dfdb1fa45a187c48b8a04a7c002d5a9f2b63a5d287381e633900d01,128,0.024924141550301784,"(0,)"
train,387,7fd82eef50ff2a9584024054a527c8c8f6d8e2676c23c555fdb666105a83770e,32,0.054806972085803964,"(0,)"
train,388,27a3d8cc671edc23ee923f650e5ea8dca3a7b27762afd55c11d94b934d861dcc,128,0.030244029418464803,"(0,)"
train,389,f49f4ea0a4f62af11d0569d18b02517a6b3a585e53528f9f0117b2fad2da3b84,32,0.07122016265138505,"(0,)"
train,390,4a833e2eb920a8998162e359367b6f0a276a0da6414e22cfc26e4dfd737adbaa,32,0.06188737142224018,"(0,)"
train,391,a52c0672a6472b3dcf51eeb848931313b7030ed47e6798b2673a275eb33d8d2c,32,0.04817904730768792,"(0,)"
train,392,0c22ee7a785536f5530fdbcb17feded827eebf82f947f3a126bcafa5ce2b3a95,128,0.03319997192456832,"(0,)"
train,393,ea2ae034666278c42beddefa2bf1f146a01a9340f5a1b5a4c619de9ee2a421b6,32,0.07966643359845287,"(0,)"
train,394,6e2c14848e3e0b083b35a5724b7368832e281adfc4f8ddd105258517555ef93c,128,0.03780666721660937,"(0,)"
train,395,f70d58e233cdaa55a315af6703c782cafefb1abfa14ab597c25d14b314a21d87,32,0.05988858739648997,"(0,)"
train,396,3767ef270ed181d391ebea3e9de14279fbd63675ff3688e6fd4169643acd3010,64,0.05801330858880876,"(0,)"
train,397,1fb4e5b1f34b564e15b5aff24db0553c99b1f3f01d196d78dc0d8cf4a11033eb,64,0.07864158588319127,"(0,)"
train,398,784f2d779ef9e0dffc307194aa8ab0a8b4c5753965b85b9665852a9ec961d2cb,128,0.0555610808748123,"(0,)"
train,399,ba4fad0f69478f69ced45379178b7ce14c0d4edd898e8ccf70733e5a679b0828,128,0.058256696146155106,"(0,)"
train,400,09e6e0311a06e2384da01a75f1dfa3bc33472da3db67110ab0a8dad5b56352f0,128,0.03947626422994456,"(0,)"
train,401,43193606d0a26f96ee36e1c7b52836965b68821c5c10576e72e040e3edbf4c09,128,0.023482311897842896,"(0,)"
train,402,791d5fdc5d509b991fa446076940f5c5e306a8da10dae8367412b368b174cde7,64,0.07317777747424643,"(0,)"
train,403,ebbf2b29cf29bf8bd55c41e254aa44eef61c9c330e653ba8297c404d14d50601,32,0.06153451577584082,"(0,)"
train,404,8aa1be803f757e81059feddb5cf6de1ba7e9576f662919c6190bdf914bcfbaa5,64,0.028435502630789075,"(0,)"
train,405,ef58ae444ac2a0a00a3479881b31648b5ee31d848a3993c48762f7bbfc9fbcd4,128,0.018578240700175754,"(0,)"
train,406,f4d9d0d7a32ba17aae170ab458a00bbbe55efeac16506170f69d2286e7e237a1,128,0.029399414539027363,"(0,)"
train,407,e079a7f6a35d39fecb82c17611c2a39cbfede16d52366580fdb696466ba6fdc0,64,0.04501847484452928,"(0,)"
train,408,4340fe8dab00c491db095e6435d0da7fc1f01882456cd7dcb3a549f23cd1f1cb,64,0.03288799568836646,"(0,)"
train,409,63fc110a43468100ef91fbf40340b08717af71db65227880e3f416aa189df4bc,64,0.06955030163199544,"(0,)"
train,410,68d8bac84ecd545cbe6ad66e1e18320b79bd6b28f3f743c053af92f8a7f05ce2,128,0.05291332389241343,"(0,)"
train,411,5705c1d006268898d958842c62c2ed62e4a26da9acae6e16c955651577795bf6,64,0.06353714701588216,"(0,)"
train,412,4245045561c4fa5d90f896264a275a079f12ab8f0b2a1e060419a29538697d81,64,0.05795631171702987,"(0,)"
train,413,33562c0e6702416763f2896e9f457070d13898594aff78dd9748706f2c0cdc5c,64,0.0636895250292984,"(0,)"
train,414,d171b8480f020eeac2f77c91a1737fcc2a64bf48e912c5a1fbec53ba55262dd5,64,0.021674162959585228,"(0,)"
train,415,021e201a97c36bd029de590febb4026126c768706c9bd1bf9d442974836c4411,32,0.015515677146594142,"(0,)"
train,416,de04f066a5947b98d2ace33cd922824737b16b4037e7f2c2d0f7eefa35af407c,32,0.012722523290576394,"(0,)"
train,417,8b9263673673a917e842ac9f182cd26311bc462fed699364c33fda07ca5d3b28,64,0.07883791390481512,"(0,)"
train,418,c57e168c438a0f371ca1a6f79f8096b507f0f4535509a8b4d461df68d7d383dc,128,0.03811795346702022,"(0,)"
train,419,694987dd26b99b8e39bc0c3cbc97418d5cfc007b8835995220bf1c72234b0995,32,0.030036200131452633,"(0,)"
train,420,0eeb3a25a674efb0c89c433a7f5c594bffe0ed13dd9401c8f3e4a32551d580f9,128,0.03524697483779304,"(0,)"
train,421,43f8f64230421ec4b4da800eaf01e7edf9e01bc6ddb9fadecc18a2ae079a45a6,32,0.048249283580029494,"(0,)"
train,422,5d34274cdef449002dc821049e8be271da45b3fec8563f9ad3a020dde5818590,32,0.018357182168620964,"(0,)"
train,423,5e7854929bb7737f614e392c56f093853f2454ba4c9d0e65dea5bac072289d63,64,0.04146580911427788,"(0,)"
train,424,1cc76d8829c8a63b434c427c7ecd5eeba2a207c5b3156ba557ecbf5bd9d5f6a0,64,0.039938032826373565,"(0,)"
train,425,9d3c89c25683885b62db40e86866e35dc08db396932384a55cf3fb2ff6f30d47,32,0.03547367666558509,"(0,)"
train,426,2b41e19423754a5f8940c246c8d6e393c507d5103dd241bb4312790d325c693e,32,0.05036250817606262,"(0,)"
train,427,500290ebd9ba6f1a34a567582302cf14a93ffcd3ed7419dab593a00b89688683,32,0.03001716306966179,"(0,)"
train,428,3b55aa5df0a6c67124a626fa543cc4597a03d57dca06b807ec050db197d3d2be,128,0.07116601018609245,"(0,)"
